Date,Time,Day,Station,Delay,Vehicle
2017-11-29,05:53,Wednesday,KENNEDY BD STATION,5,5348
2017-11-29,06:03,Wednesday,SHEPPARD STATION,0,5801
2017-11-29,06:10,Wednesday,WILSON HOSTLER,0,5871
2017-11-29,06:31,Wednesday,EGLINTON WEST STATION,0,5466
2017-11-29,06:42,Wednesday,SPADINA BD STATION,0,5127
2017-11-29,06:45,Wednesday,GREENWOOD STATION,0,5355
2017-11-29,06:49,Wednesday,LAWRENCE WEST STATION,0,6061
2017-11-29,06:50,Wednesday,FINCH STATION,0,5626
2017-11-29,06:55,Wednesday,KENNEDY BD STATION,0,5166
2017-11-29,07:26,Wednesday,LAWRENCE WEST STATION,0,5871
2017-11-29,08:01,Wednesday,LAWRENCE WEST STATION,0,5671
2017-11-29,08:02,Wednesday,ROSEDALE STATION,0,0
2017-11-29,08:30,Wednesday,YORKDALE STATION,0,5956
2017-11-29,08:41,Wednesday,CHESTER STATION,3,5269
2017-11-29,08:56,Wednesday,GLENCAIRN STATION,3,5681
2017-11-29,09:02,Wednesday,SHEPPARD WEST STATION,0,0
2017-11-29,09:09,Wednesday,KENNEDY BD STATION,0,5291
2017-11-29,09:21,Wednesday,LAWRENCE STATION,0,5991
2017-11-29,09:37,Wednesday,ST GEORGE BD STATION,0,5036
2017-11-29,09:58,Wednesday,KEELE STATION,0,5355
2017-11-29,10:26,Wednesday,YONGE SHP STATION,0,6181
2017-11-29,10:32,Wednesday,DUFFERIN STATION,5,5202
2017-11-29,11:24,Wednesday,CASTLE FRANK STATION,0,5352
2017-11-29,11:41,Wednesday,KIPLING STATION,0,5352
2017-11-29,11:50,Wednesday,ST CLAIR WEST STATION,6,6001
2017-11-29,12:24,Wednesday,BAYVIEW STATION,3,6181
2017-11-29,13:02,Wednesday,LAWRENCE STATION,25,5711
2017-11-29,13:36,Wednesday,YONGE BD STATION,3,5151
2017-11-29,15:00,Wednesday,SHEPPARD WEST STATION,0,5916
2017-11-29,15:07,Wednesday,ST GEORGE BD STATION,3,5291
2017-11-29,15:11,Wednesday,WILSON HOSTLER,3,0
2017-11-29,16:00,Wednesday,GLENCAIRN STATION,0,6056
2017-11-29,16:28,Wednesday,SUMMERHILL STATION,0,5986
2017-11-29,16:56,Wednesday,ST GEORGE YUS STATION,5,5776
2017-11-29,17:01,Wednesday,SCARB CTR STATION,0,0
2017-11-29,17:03,Wednesday,BAY STATION,0,0
2017-11-29,17:10,Wednesday,FINCH STATION,0,0
2017-11-29,17:21,Wednesday,CHESTER STATION,0,0
2017-11-29,17:31,Wednesday,KENNEDY BD STATION,0,5072
2017-11-29,17:34,Wednesday,EGLINTON WEST STATION,5,5761
2017-11-29,18:02,Wednesday,ST CLAIR WEST STATION,0,5516
2017-11-29,18:07,Wednesday,DUNDAS STATION,0,5776
2017-11-29,18:16,Wednesday,SPADINA YUS STATION,0,5991
2017-11-29,18:28,Wednesday,KENNEDY BD STATION,0,5014
2017-11-29,18:38,Wednesday,MUSEUM STATION,0,5616
2017-11-29,19:39,Wednesday,LESLIE STATION,0,0
2017-11-29,20:55,Wednesday,ST GEORGE BD STATION,0,5095
2017-11-29,21:07,Wednesday,EGLINTON STATION,8,5386
2017-11-29,21:15,Wednesday,KENNEDY BD STATION,6,5306
2017-11-29,21:41,Wednesday,BAY STATION,9,5209
2017-11-29,21:53,Wednesday,FINCH STATION,0,5866
2017-11-29,23:30,Wednesday,BLOOR DANFORTH SUBWAY,0,0
2017-11-29,23:45,Wednesday,SHEPPARD WEST STATION,0,5736
2017-11-30,00:13,Thursday,FINCH STATION,0,6041
2017-11-30,01:53,Thursday,YONGE BD STATION,0,0
2017-11-30,05:35,Thursday,YORK MILLS STATION,10,5911
2017-11-30,05:44,Thursday,KENNEDY BD STATION,0,5052
2017-11-30,05:45,Thursday,EGLINTON STATION,18,5671
2017-11-30,05:46,Thursday,KIPLING STATION,6,5233
2017-11-30,06:08,Thursday,KENNEDY SRT STATION,0,3007
2017-11-30,06:36,Thursday,WILSON STATION,3,5496
2017-11-30,06:59,Thursday,COLLEGE STATION,0,5876
2017-11-30,07:21,Thursday,ISLINGTON STATION,0,5048
2017-11-30,07:58,Thursday,QUEEN'S PARK STATION,0,0
2017-11-30,08:13,Thursday,YORK MILLS STATION,15,5526
2017-11-30,08:45,Thursday,DAVISVILLE STATION,3,5716
2017-11-30,08:48,Thursday,MUSEUM STATION,0,5906
2017-11-30,08:51,Thursday,ST CLAIR STATION,0,5651
2017-11-30,08:56,Thursday,ST CLAIR STATION,6,5811
2017-11-30,09:37,Thursday,EGLINTON STATION,3,5566
2017-11-30,09:37,Thursday,HIGH PARK STATION,0,5139
2017-11-30,09:58,Thursday,YONGE SHP STATION,0,6171
2017-11-30,10:00,Thursday,EGLINTON STATION,0,0
2017-11-30,10:05,Thursday,ST GEORGE YUS STATION,5,6061
2017-11-30,10:35,Thursday,GREENWOOD STATION,3,5048
2017-11-30,10:49,Thursday,CHESTER STATION,0,5227
2017-11-30,10:53,Thursday,LAWRENCE WEST STATION,0,6011
2017-11-30,11:31,Thursday,RUNNYMEDE STATION,3,5157
2017-11-30,12:35,Thursday,MIDLAND STATION,0,0
2017-11-30,12:39,Thursday,KENNEDY BD STATION,3,5296
2017-11-30,12:42,Thursday,KIPLING STATION,0,5100
2017-11-30,12:55,Thursday,WILSON STATION,0,5491
2017-11-30,13:03,Thursday,KIPLING STATION,3,5100
2017-11-30,13:42,Thursday,VICTORIA PARK STATION,0,5288
2017-11-30,13:48,Thursday,KIPLING STATION,0,5202
2017-11-30,14:05,Thursday,VMC STATION,0,0
2017-11-30,14:34,Thursday,SPADINA BD STATION,0,5232
2017-11-30,15:03,Thursday,KEELE STATION,3,5151
2017-11-30,15:05,Thursday,KENNEDY BD STATION,6,5081
2017-11-30,15:11,Thursday,OLD MILL STATION,0,5126
2017-11-30,15:40,Thursday,YORK MILLS STATION,0,5956
2017-11-30,15:43,Thursday,GREENWOOD STATION,3,0
2017-11-30,15:46,Thursday,ST ANDREW STATION,0,0
2017-11-30,15:48,Thursday,WARDEN STATION,0,5276
2017-11-30,15:59,Thursday,OLD MILL STATION,0,5054
2017-11-30,16:01,Thursday,CHRISTIE STATION,0,0
2017-11-30,17:10,Thursday,KEELE STATION,3,5091
2017-11-30,17:17,Thursday,SHEPPARD WEST STATION,11,5806
2017-11-30,17:33,Thursday,SHEPPARD WEST STATION,0,5721
2017-11-30,17:51,Thursday,DUPONT STATION,3,5746
2017-11-30,18:00,Thursday,OLD MILL STATION,21,5243
2017-11-30,18:14,Thursday,ROYAL YORK STATION,0,5191
2017-11-30,18:16,Thursday,ISLINGTON STATION,0,5212
2017-11-30,18:26,Thursday,ROYAL YORK STATION,5,5191
2017-11-30,19:30,Thursday,BLOOR DANFORTH SUBWAY,0,0
2017-11-30,20:37,Thursday,LANSDOWNE STATION,0,0
2017-11-30,20:46,Thursday,KENNEDY BD STATION,0,5260
2017-11-30,21:43,Thursday,SHEPPARD STATION,0,5766
2017-11-30,21:45,Thursday,FINCH STATION,0,5581
2017-11-30,21:53,Thursday,BLOOR STATION,0,0
2017-11-30,22:00,Thursday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-11-30,23:30,Thursday,YONGE UNIVERSITY LINE,0,0
2017-11-30,23:33,Thursday,EGLINTON STATION,0,5756
2017-11-30,23:59,Thursday,WARDEN STATION,3,5228
