Date,Time,Day,Station,Delay,Vehicle
2018-02-10,18:41,Saturday,ELLESMERE STATION,0,3007
2018-02-10,18:55,Saturday,MCCOWAN STATION,6,3021
2018-02-10,19:00,Saturday,MCCOWAN STATION,6,3000
2018-02-10,19:15,Saturday,LEAVING LAWRENCE EAST,10,0
2018-02-10,19:36,Saturday,MCCOWAN STATION,6,0
2018-02-10,19:39,Saturday,SCARB CTR STATION,0,0
2018-02-10,20:11,Saturday,MCCOWAN STATION,14,0
2018-02-10,20:57,Saturday,YONGE SHP STATION,8,6196
2018-02-10,21:17,Saturday,DUNDAS STATION,4,5926
2018-02-10,21:43,Saturday,MCCOWAN STATION,4,3015
2018-02-10,21:45,Saturday,VAUGHAN MC STATION,4,6061
2018-02-10,22:00,Saturday,YUS/BD/SHEPPARD SUBWAY,0,0
2018-02-10,22:25,Saturday,MUSEUM STATION,4,6061
2018-02-10,23:00,Saturday,DUNDAS WEST STATION,0,5123
2018-02-10,23:07,Saturday,ST CLAIR STATION,0,5511
2018-02-10,23:17,Saturday,OSSINGTON STATION,17,5028
2018-02-10,23:28,Saturday,CHRISTIE STATION,0,5351
2018-02-10,23:29,Saturday,LAWRENCE EAST STATION,10,3015
2018-02-11,1:24,Sunday,LAWRENCE WEST STATION,0,5491
2018-02-11,1:34,Sunday,WILSON STATION,3,5686
2018-02-11,6:12,Sunday,EGLINTON STATION,3,6111
2018-02-11,7:57,Sunday,SCARBOROUGH RAPID TRAN,0,0
2018-02-11,8:00,Sunday,WILSON STATION,0,5406
2018-02-11,8:00,Sunday,YUS/BD/SHEPPARD SUBWAY,0,0
2018-02-11,8:08,Sunday,WILSON STATION,5,5851
2018-02-11,8:17,Sunday,MCCOWAN STATION,7,3002
2018-02-11,8:23,Sunday,DAVISVILLE STATION,10,6036
2018-02-11,8:31,Sunday,KEELE STATION,0,5331
2018-02-11,8:39,Sunday,ST CLAIR WEST STATION,0,5901
2018-02-11,8:43,Sunday,VICTORIA PARK STATION,0,5362
2018-02-11,9:05,Sunday,VICTORIA PARK STATION,0,5133
2018-02-11,9:07,Sunday,ISLINGTON STATION,0,5124
2018-02-11,9:10,Sunday,VICTORIA PARK STATION,0,5203
2018-02-11,9:30,Sunday,BLOOR DANFORTH SUBWAY,0,0
2018-02-11,9:44,Sunday,YONGE UNIVERSITY LINE,0,0
2018-02-11,10:36,Sunday,MCCOWAN TO KENNEDY STA,15,3022
2018-02-11,12:12,Sunday,LESLIE STATION,8,6181
2018-02-11,12:18,Sunday,JANE STATION,0,5009
2018-02-11,12:39,Sunday,DOWNSVIEW PARK STATION,0,6046
2018-02-11,12:44,Sunday,MCCOWAN STATION,7,3007
2018-02-11,13:18,Sunday,DUNDAS STATION,3,5381
2018-02-11,14:07,Sunday,KENNEDY BD STATION,0,5362
2018-02-11,14:52,Sunday,OLD MILL STATION,0,5339
2018-02-11,15:14,Sunday,WARDEN STATION,0,0
2018-02-11,15:16,Sunday,VAUGHAN MC STATION,0,0
2018-02-11,16:24,Sunday,ST PATRICK STATION,4,5761
2018-02-11,16:48,Sunday,DUNDAS WEST STATION,5,5137
2018-02-11,16:59,Sunday,SHEPPARD WEST STATION,17,5861
2018-02-11,17:11,Sunday,ST CLAIR WEST STATION,0,0
2018-02-11,17:16,Sunday,ST CLAIR WEST STATION,0,0
2018-02-11,18:06,Sunday,JANE STATION,0,5124
2018-02-11,19:29,Sunday,YONGE BD STATION,0,0
2018-02-11,19:50,Sunday,ST CLAIR WEST STATION,21,6046
2018-02-11,19:51,Sunday,DUPONT STATION,0,5726
2018-02-11,20:04,Sunday,BAY STATION,23,5321
2018-02-11,20:30,Sunday,VAUGHAN MC STATION,0,0
2018-02-11,20:47,Sunday,COLLEGE STATION,6,5971
2018-02-11,20:47,Sunday,ST GEORGE BD STATION,4,5039
2018-02-11,22:00,Sunday,YUS/BD/SHEPPARD SUBWAY,0,0
2018-02-11,22:13,Sunday,KEELE STATION,0,5339
2018-02-11,23:03,Sunday,LAWRENCE STATION,0,0
2018-02-11,23:27,Sunday,CHRISTIE STATION,4,5290
2018-02-11,23:27,Sunday,KIPLING STATION,0,5301
2018-02-12,0:36,Monday,SEHPPARD STATION,0,6096
2018-02-12,1:18,Monday,WILSON STATION,0,6136
2018-02-12,2:20,Monday,KENNEDY BD STATION,0,0
2018-02-12,5:44,Monday,SCARB CTR STATION,0,0
2018-02-12,5:56,Monday,LAWRENCE STATION,6,5701
2018-02-12,6:06,Monday,COXWELL STATION,0,5155
2018-02-12,6:52,Monday,LAWRENCE STATION,0,5626
2018-02-12,7:28,Monday,GREENWOOD STATION,3,0
2018-02-12,7:39,Monday,OSSINGTON STATION,0,0
2018-02-12,7:45,Monday,ROSEDALE STATION,3,6106
2018-02-12,7:48,Monday,FINCH STATION,0,5796
2018-02-12,8:01,Monday,GREENWOOD STATION,3,5227
2018-02-12,8:46,Monday,UNION STATION,0,0
2018-02-12,8:51,Monday,ST GEORGE YUS STATION,0,0
2018-02-12,9:02,Monday,DUNDAS STATION,0,0
2018-02-12,9:14,Monday,LAWRENCE WEST STATION,0,6021
2018-02-12,9:41,Monday,KIPLING STATION,3,5102
2018-02-12,9:49,Monday,OSSINGTON STATION,4,5242
2018-02-12,9:51,Monday,ST CLAIR WEST STATION,6,5766
2018-02-12,10:07,Monday,KENNEDY BD STATION,0,0
2018-02-12,10:50,Monday,LAWRENCE WEST STATION,0,5511
2018-02-12,11:02,Monday,KING STATION,0,0
2018-02-12,11:33,Monday,DUNDAS WEST STATION,0,0
2018-02-12,12:36,Monday,COLLEGE STATION,72,6012
2018-02-12,13:48,Monday,COXWELL STATION,0,5274
2018-02-12,14:14,Monday,YONGE BD STATION,0,0
2018-02-12,14:30,Monday,YUS/BD/SHEPPARD SUBWAY,0,0
2018-02-12,14:35,Monday,SHEPPARD STATION,0,0
2018-02-12,14:59,Monday,BLOOR STATION,0,5791
2018-02-12,15:32,Monday,WILSON STATION,3,5746
2018-02-12,15:51,Monday,KIPLING STATION,0,5020
2018-02-12,16:40,Monday,OSSINGTON STATION,9,5100
2018-02-12,17:02,Monday,ST CLAIR STATION,0,6061
2018-02-12,17:05,Monday,CHESTER STATION,3,5100
2018-02-12,18:33,Monday,LAWRENCE WEST STATION,0,5846
2018-02-12,18:46,Monday,PAPE STATION,0,0
2018-02-12,20:02,Monday,VICTORIA PARK STATION,3,5329
2018-02-12,20:24,Monday,BLOOR STATION,0,0
2018-02-12,20:24,Monday,ST CLAIR WEST STATION,0,5856
2018-02-12,20:32,Monday,SHEPPARD WEST STATION,0,5976
2018-02-12,20:37,Monday,ST GEORGE YUS STATION,0,5401
2018-02-12,20:39,Monday,ST GEORGE YUS STATION,0,5401
2018-02-12,21:09,Monday,KIPLING STATION,0,5361
2018-02-12,21:09,Monday,ST GEORGE BD STATION,0,5140
2018-02-12,21:55,Monday,ST GEORGE YUS STATION,0,6196
2018-02-12,22:00,Monday,YUS/BD/SHEPPARD SUBWAY,0,0
2018-02-12,22:39,Monday,COXWELL STATION,0,5157
2018-02-12,22:43,Monday,DUPONT STATION,6,6056
2018-02-13,0:46,Tuesday,SPADINA BD STATION,12,5137
2018-02-13,1:43,Tuesday,SPADINA BD STATION,11,5028
2018-02-13,1:46,Tuesday,KIPLING STATION,0,5111
2018-02-13,5:41,Tuesday,LESLIE STATION,8,6156
2018-02-13,6:00,Tuesday,GREENWOOD PORTAL,0,0
2018-02-13,6:03,Tuesday,MCCOWAN STATION,5,3002
2018-02-13,6:06,Tuesday,MCCOWAN STATION,8,3000
2018-02-13,6:12,Tuesday,KENNEDY BD STATION,0,5166
2018-02-13,6:14,Tuesday,GREENWOOD STATION,0,5057
2018-02-13,6:36,Tuesday,KENNEDY BD STATION,4,5273
2018-02-13,6:39,Tuesday,LESLIE STATION,7,6186
2018-02-13,6:57,Tuesday,BROADVIEW STATION,2,5285
2018-02-13,7:28,Tuesday,KIPLING STATION,0,5057
2018-02-13,7:29,Tuesday,KENNEDY BD STATION,0,5032
2018-02-13,7:33,Tuesday,BLOOR STATION,0,0
2018-02-13,7:42,Tuesday,MAIN STREET STATION,8,5032
2018-02-13,8:15,Tuesday,BATHURST STATION,6,5336
2018-02-13,8:27,Tuesday,KIPLING STATION,0,0
2018-02-13,8:30,Tuesday,SUMMERHILL STATION,0,5771
2018-02-13,8:40,Tuesday,EGLINTON STATION,3,5506
2018-02-13,8:43,Tuesday,LESLIE STATION,3,6186
2018-02-13,8:43,Tuesday,ROYAL YORK STATION,0,5011
2018-02-13,8:53,Tuesday,LAWRENCE EAST STATION,0,3025
2018-02-13,9:04,Tuesday,KENNEDY BD STATION,0,5358
2018-02-13,9:24,Tuesday,KIPLING STATION,0,5057
2018-02-13,9:25,Tuesday,KIPLING STATION,0,5057
2018-02-13,9:26,Tuesday,GLENCAIRN STATION,0,5866
2018-02-13,9:28,Tuesday,WILSON STATION,0,5506
2018-02-13,9:29,Tuesday,DONLANDS STATION,0,5084
2018-02-13,9:49,Tuesday,WARDEN STATION,0,5331
2018-02-13,10:14,Tuesday,ROSEDALE STATION,0,5391
2018-02-13,10:19,Tuesday,QUEEN STATION,0,0
2018-02-13,10:34,Tuesday,OAKVALE SUBSTATION,0,0
2018-02-13,11:06,Tuesday,ROYAL YORK STATION,0,5361
2018-02-13,12:07,Tuesday,COXWELL STATION,3,5303
2018-02-13,12:12,Tuesday,KIPLING STATION,3,5305
2018-02-13,12:20,Tuesday,CHESTER STATION,5,5020
2018-02-13,12:45,Tuesday,DAVISVILLE STATION,0,0
2018-02-13,12:46,Tuesday,KENNEDY BD STATION,0,5352
2018-02-13,13:00,Tuesday,KENNEDY SRT STATION,5,3025
2018-02-13,13:29,Tuesday,KENNEDY BD STATION,0,5177
2018-02-13,13:58,Tuesday,FINCH STATION,0,0
2018-02-13,14:49,Tuesday,BLOOR STATION,0,0
2018-02-13,14:59,Tuesday,SHEPPARD STATION,0,5806
2018-02-13,15:01,Tuesday,LAWRENCE WEST STATION,0,5776
2018-02-13,16:28,Tuesday,VICTORIA PARK STATION,0,0
2018-02-13,16:34,Tuesday,ST CLAIR WEST STATION,0,0
2018-02-13,16:58,Tuesday,ST GEORGE YUS STATION,0,5996
2018-02-13,17:30,Tuesday,BLOOR STATION,0,0
2018-02-13,17:32,Tuesday,SHEPPARD WEST STATION,9,6071
2018-02-13,17:44,Tuesday,KENNEDY BD STATION,0,5111
2018-02-13,18:10,Tuesday,DON MILLS STATION,0,0
2018-02-13,18:14,Tuesday,WELLESLEY STATION,4,5776
2018-02-13,18:17,Tuesday,EGLINTON STATION,5,5266
2018-02-13,18:33,Tuesday,KENNEDY BD STATION,0,5232
2018-02-13,18:33,Tuesday,ST GEORGE YUS STATION,5,5416
2018-02-13,18:36,Tuesday,BLOOR STATION,3,5691
2018-02-13,18:41,Tuesday,SHEPPARD WEST STATION,4,6136
2018-02-13,18:48,Tuesday,YONGE BD STATION,0,5335
2018-02-13,19:07,Tuesday,FINCH WEST STATION,4,5931
2018-02-13,19:07,Tuesday,ST CLAIR STATION,3,5666
2018-02-13,19:18,Tuesday,QUEEN STATION,3,5056
2018-02-13,20:05,Tuesday,MUSEUM STATION,3,5431
2018-02-13,20:24,Tuesday,DAVISVILLE STATION,0,5821
2018-02-13,21:10,Tuesday,PIONEER VILLAGE STATIO,0,0
2018-02-13,21:22,Tuesday,ST GEORGE YUS STATION,0,5416
2018-02-13,21:30,Tuesday,SHEPPARD STATION,0,5666
2018-02-13,22:00,Tuesday,YUS/BD/SHEPPARD SUBWAY,0,0
2018-02-13,22:16,Tuesday,DAVISVILLE STATION,0,6011
2018-02-13,23:22,Tuesday,WOODBINE STATION,0,5201
2018-02-13,23:30,Tuesday,BLOOR DANFORTH SUBWAY,0,0
2018-02-14,2:05,Wednesday,ISLINGTON STATION,7,0
2018-02-14,5:46,Wednesday,WILSON STATION,5,6026
2018-02-14,5:50,Wednesday,ST CLAIR STATION,0,5841
2018-02-14,5:53,Wednesday,GREENWOOD STATION,4,0
2018-02-14,5:59,Wednesday,VAUGHAN MC STATION,5,6091
2018-02-14,6:12,Wednesday,WILSON YARD,8,5711
2018-02-14,7:13,Wednesday,KIPLING STATION,0,5041
2018-02-14,7:15,Wednesday,KIPLING STATION,0,5260
2018-02-14,7:21,Wednesday,JANE STATION,0,5203
2018-02-14,7:32,Wednesday,OLD MILL STATION,0,5308
2018-02-14,7:41,Wednesday,FINCH STATION,0,6051
2018-02-14,7:45,Wednesday,LESLIE STATION,0,0
2018-02-14,8:06,Wednesday,YORK UNIVERSITY STATIO,32,5441
2018-02-14,8:13,Wednesday,LAWRENCE EAST STATION,0,3016
2018-02-14,8:17,Wednesday,MUSEUM STATION,3,6111
2018-02-14,8:27,Wednesday,ST GEORGE BD STATION,4,5329
2018-02-14,8:29,Wednesday,KENNEDY SRT STATION,6,3002
2018-02-14,8:41,Wednesday,FINCH WEST STATION,0,0
2018-02-14,9:13,Wednesday,ST CLAIR WEST STATION,6,5716
2018-02-14,9:20,Wednesday,FINCH WEST STATION,0,0
2018-02-14,9:21,Wednesday,GREENWOOD STATION,0,0
2018-02-14,9:53,Wednesday,SHEPPARD WEST STATION,0,5661
2018-02-14,9:55,Wednesday,KENNEDY BD STATION,0,5260
2018-02-14,10:24,Wednesday,DUFFERIN TO LANSDOWNE,4,5343
2018-02-14,11:30,Wednesday,YONGE UNIVERSITY LINE,0,0
2018-02-14,11:32,Wednesday,COXWELL STATION,3,5056
2018-02-14,11:56,Wednesday,BATHURST STATION,0,5201
2018-02-14,12:19,Wednesday,SUMMERHILL STATION,0,0
2018-02-14,13:14,Wednesday,WOODBINE STATION,0,0
2018-02-14,13:22,Wednesday,HIGHWAY 407 STATION,0,0
2018-02-14,13:47,Wednesday,JANE STATION,5,5336
2018-02-14,14:26,Wednesday,BLOOR STATION,0,0
2018-02-14,14:39,Wednesday,EGLINTON WEST STATION,0,5621
2018-02-14,14:43,Wednesday,EGLINTON WEST STATION,0,5621
2018-02-14,15:32,Wednesday,RUNNYMEDE STATION,0,0
2018-02-14,15:37,Wednesday,ST CLAIR STATION,10,5616
2018-02-14,16:26,Wednesday,FINCH STATION,3,5616
2018-02-14,16:31,Wednesday,ST CLAIR STATION,0,5821
2018-02-14,16:50,Wednesday,ISLINGTON STATION,9,5140
2018-02-14,17:02,Wednesday,FINCH STATION,0,0
2018-02-14,17:23,Wednesday,EGLINTON STATION,3,5726
2018-02-14,17:29,Wednesday,YONGE BD STATION,10,5335
2018-02-14,17:44,Wednesday,FINCH STATION,0,0
2018-02-14,18:04,Wednesday,SHEPPARD STATION,3,5846
2018-02-14,19:13,Wednesday,CASTLE FRANK STATION,9,5091
2018-02-14,19:41,Wednesday,ST CLAIR WEST STATION,0,5701
2018-02-14,20:07,Wednesday,BATHURST STATION,7,5214
2018-02-14,20:20,Wednesday,OLD MILL STATION,8,5041
2018-02-14,20:41,Wednesday,KING STATION,0,0
2018-02-14,21:04,Wednesday,SCARB CTR STATION,9,3016
2018-02-14,21:06,Wednesday,YORK MILLS STATION,0,6011
2018-02-14,21:23,Wednesday,KENNEDY BD STATION,5,5290
2018-02-14,21:28,Wednesday,YORKDALE STATION,4,5911
2018-02-14,22:00,Wednesday,YUS/BD/SHEPPARD SUBWAY,0,0
2018-02-14,22:54,Wednesday,VICTORIA PARK STATION,5,5253
2018-02-14,23:35,Wednesday,SHEPPARD WEST STATION,0,0
2018-02-15,1:15,Thursday,FINCH STATION,0,6016
2018-02-15,1:30,Thursday,BLOOR DANFORTH SUBWAY,0,0
2018-02-15,1:30,Thursday,YONGE UNIVERSITY LINE,0,0
2018-02-15,1:34,Thursday,KENNEDY BD STATION,4,5067
2018-02-15,1:37,Thursday,HIGH PARK STATION,0,0
2018-02-15,5:04,Thursday,BAY STATION,0,0
2018-02-15,5:05,Thursday,QUEEN STATION,0,0
2018-02-15,5:17,Thursday,LAWRENCE WEST STATION,0,0
2018-02-15,5:31,Thursday,KENNEDY BD STATION,5,5243
2018-02-15,5:45,Thursday,EGLINTON STATION,6,5636
2018-02-15,5:56,Thursday,WARDEN STATION,0,5130
2018-02-15,6:13,Thursday,GREENWOOD STATION,0,5239
2018-02-15,6:15,Thursday,ISLINGTON STATION,0,5344
2018-02-15,6:22,Thursday,CASTLE FRANK STATION,0,0
2018-02-15,6:29,Thursday,ST GEORGE YUS STATION,0,5581
2018-02-15,7:02,Thursday,VICTORIA PARK STATION,0,5274
2018-02-15,7:15,Thursday,MAIN STREET STATION,3,5197
2018-02-15,7:24,Thursday,KIPLING STATION,3,5244
2018-02-15,7:40,Thursday,VICTORIA PARK STATION,0,5025
2018-02-15,7:51,Thursday,KENNEDY SRT STATION,0,0
2018-02-15,7:51,Thursday,WARDEN STATION,0,5093
2018-02-15,7:54,Thursday,RUNNYMEDE STATION,6,5232
2018-02-15,8:01,Thursday,GREENWOOD STATION,7,5357
2018-02-15,8:07,Thursday,BLOOR STATION,0,5606
2018-02-15,8:29,Thursday,KENNEDY SRT STATION,3,3000
2018-02-15,8:33,Thursday,ST ANDREW STATION,9,5126
2018-02-15,8:59,Thursday,VICTORIA PARK STATION,0,5366
2018-02-15,9:22,Thursday,BLOOR STATION,0,0
2018-02-15,9:28,Thursday,DOWNSVIEW PARK STATION,0,0
2018-02-15,10:26,Thursday,VICTORIA PARK STATION,0,5007
2018-02-15,10:28,Thursday,YORKDALE STATION,0,5461
2018-02-15,10:29,Thursday,VICTORIA PARK STATION,0,5007
2018-02-15,11:07,Thursday,NORTH YORK CTR STATION,0,5396
2018-02-15,11:14,Thursday,LAWRENCE EAST STATION,4,3025
2018-02-15,11:24,Thursday,DUNDAS WEST STATION,0,0
2018-02-15,11:47,Thursday,WARDEN STATION,0,5139
2018-02-15,12:38,Thursday,QUEEN'S PARK STATION,14,5975
2018-02-15,12:57,Thursday,KENNEDY BD STATION,3,5086
2018-02-15,12:59,Thursday,ST CLAIR STATION,12,6136
2018-02-15,14:12,Thursday,SCARB CTR STATION,0,0
2018-02-15,14:16,Thursday,DUNDAS WEST STATION,0,0
2018-02-15,14:30,Thursday,YUS/BD/SHEPPARD SUBWAY,0,0
2018-02-15,14:38,Thursday,SHEPPARD WEST STATION,17,5731
2018-02-15,14:42,Thursday,WELLESLEY STATION,0,5576
2018-02-15,15:11,Thursday,PIONEER VILLAGE STATIO,3,5991
2018-02-15,15:54,Thursday,EGLINTON STATION,0,5446
2018-02-15,16:17,Thursday,MUSEUM STATION,0,5981
2018-02-15,16:26,Thursday,WARDEN STATION,0,5140
2018-02-15,16:46,Thursday,YORK MILLS STATION,0,0
2018-02-15,17:32,Thursday,NORTH YORK CTR STATION,0,5711
2018-02-15,17:37,Thursday,EGLINTON STATION,0,5576
2018-02-15,17:54,Thursday,QUEEN STATION,0,0
2018-02-15,18:50,Thursday,DUPONT STATION,0,6076
2018-02-15,19:49,Thursday,UNION STATION,0,0
2018-02-15,20:14,Thursday,MAIN STREET STATION,0,0
2018-02-15,22:00,Thursday,YUS/BD/SHEPPARD SUBWAY,0,0
2018-02-15,22:21,Thursday,YONGE BD STATION,0,5266
2018-02-15,23:38,Thursday,CHESTER STATION,0,5348
2018-02-16,0:31,Friday,EGLINTON STATION,0,0
2018-02-16,1:15,Friday,QUEEN'S PARK STATION,0,0
2018-02-16,1:37,Friday,SCARB CTR STATION,0,0
2018-02-16,1:42,Friday,WILSON STATION,10,5946
2018-02-16,6:16,Friday,SHEPPARD WEST STATION,0,5431
2018-02-16,7:48,Friday,MUSEUM STATION,9,5616
2018-02-16,7:56,Friday,DUPONT STATION,3,5596
2018-02-16,8:00,Friday,OLD MILL STATION,4,5305
2018-02-16,8:08,Friday,KEELE STATION,0,5351
2018-02-16,8:15,Friday,JANE STATION,0,5007
2018-02-16,8:18,Friday,SHEPPARD WEST STATION,10,5781
2018-02-16,8:22,Friday,ST GEORGE YUS STATION,3,5631
2018-02-16,8:41,Friday,VICTORIA PARK STATION,0,5214
2018-02-16,8:44,Friday,NORTH YORK CTR STATION,20,5811
2018-02-16,9:15,Friday,SHEPPARD WEST STATION,5,5941
2018-02-16,9:18,Friday,MUSEUM STATION,0,5561
2018-02-16,9:18,Friday,ST ANDREW STATION,0,5101
2018-02-16,9:19,Friday,SUMMERHILL STATION,0,5811
2018-02-16,9:30,Friday,PIONEER VILLAGE STATIO,0,0
2018-02-16,9:51,Friday,LAWRENCE STATION,3,5566
2018-02-16,10:14,Friday,SHEPPARD WEST STATION,3,5636
2018-02-16,10:31,Friday,COXWELL STATION,3,5214
2018-02-16,11:54,Friday,OSGOODE STATION,0,6096
2018-02-16,12:22,Friday,SCARB CTR STATION,5,3013
2018-02-16,12:39,Friday,CHRISTIE STATION,0,5214
2018-02-16,12:59,Friday,ST GEORGE BD STATION,6,5357
2018-02-16,13:58,Friday,CHESTER STATION,4,5230
2018-02-16,14:43,Friday,VICTORIA PARK STATION,0,5301
2018-02-16,14:47,Friday,FINCH STATION,0,0
2018-02-16,15:57,Friday,KENNEDY BD STATION,0,5020
2018-02-16,16:02,Friday,SPADINA STATION,0,0
2018-02-16,16:09,Friday,LAWRENCE EAST STATION,4,3025
2018-02-16,16:20,Friday,BLOOR STATION,7,6051
2018-02-16,17:01,Friday,SPADINA BD STATION,0,0
2018-02-16,17:29,Friday,FINCH STATION,0,0
2018-02-16,17:55,Friday,KENNEDY BD STATION,3,5182
2018-02-16,18:28,Friday,WARDEN STATION,14,5303
2018-02-16,19:19,Friday,VAUGHAN MC STATION,8,5836
2018-02-16,20:48,Friday,LAWRENCE WEST STATION,0,5806
2018-02-16,21:17,Friday,YORK UNIVERSITY STATIO,8,6046
2018-02-16,21:43,Friday,PAPE STATION,0,0
2018-02-16,21:54,Friday,COXWELL STATION,0,5256
2018-02-16,21:58,Friday,DUPONT STATION,0,6031
2018-02-16,22:00,Friday,YONGE UNIVERSITY LINE,0,0
2018-02-16,22:28,Friday,DUNDAS STATION,0,0
2018-02-16,23:17,Friday,COXWELL STATION,15,5003
2018-02-16,23:42,Friday,KIPLING STATION,6,5025
2018-02-16,23:55,Friday,BLOOR DANFORTH SUBWAY,0,0
2018-02-17,0:34,Saturday,BLOOR STATION,0,0
2018-02-17,0:59,Saturday,WILSON STATION,4,5576
2018-02-17,1:21,Saturday,UNION STATION,3,5396
2018-02-17,5:47,Saturday,GREENWOOD STATION,10,5157
2018-02-17,6:53,Saturday,BAYVIEW STATION,0,6171
2018-02-17,7:14,Saturday,BLOOR DANFORTH SUBWAY,0,0
2018-02-17,8:29,Saturday,QUEEN STATION,0,0
2018-02-17,9:02,Saturday,ST GEORGE YUS STATION,0,5966
2018-02-17,9:04,Saturday,KIPLING STATION,0,5364
2018-02-17,10:28,Saturday,ST CLAIR STATION,0,0
2018-02-17,11:51,Saturday,VAUGHAN MC STATION,3,6111
2018-02-17,12:10,Saturday,PIONEER VILLAGE STATIO,5,6111
2018-02-17,12:11,Saturday,SHEPPARD WEST STATION,0,0
2018-02-17,13:07,Saturday,VAUGHAN MC STATION,3,6006
2018-02-17,13:29,Saturday,DUNDAS WEST STATION,3,5039
2018-02-17,13:31,Saturday,BLOOR STATION,11,5871
2018-02-17,13:42,Saturday,UNION STATION,0,0
2018-02-17,15:24,Saturday,ST GEORGE YUS STATION,3,5451
2018-02-17,16:10,Saturday,YONGE BD STATION,3,5057
2018-02-17,17:11,Saturday,SHEPPARD WEST STATION,11,5461
2018-02-17,17:54,Saturday,KENNEDY SRT STATION,0,3021
2018-02-17,18:18,Saturday,CHRISTIE STATION,0,5133
2018-02-17,18:39,Saturday,LESLIE STATION,3,6151
2018-02-17,18:44,Saturday,COXWELL STATION,5,5273
2018-02-17,18:44,Saturday,YONGE BD STATION,10,5218
2018-02-17,18:46,Saturday,MAIN STREET STATION,10,5206
2018-02-17,19:18,Saturday,SHEPPARD WEST STATION,5,5426
2018-02-17,19:20,Saturday,COLLEGE STATION,0,0
2018-02-17,19:28,Saturday,VAUGHAN MC STATION,0,0
2018-02-17,19:33,Saturday,CASTLE FRANK STATION,0,0
2018-02-17,19:46,Saturday,DUNDAS STATION,5,6041
2018-02-17,20:58,Saturday,VICTORIA PARK STATION,0,0
2018-02-17,21:21,Saturday,ISLINGTON STATION,0,5236
2018-02-17,22:00,Saturday,YUS/BD/SHEPPARD SUBWAY,0,0
2018-02-17,22:19,Saturday,WARDEN STATION,0,5130
2018-02-17,22:44,Saturday,UNION STATION,24,5671
2018-02-17,23:18,Saturday,NORTH YORK CTR STATION,0,0
2018-02-17,23:20,Saturday,RUNNYMEDE STATION,7,5208
2018-02-17,23:33,Saturday,WELLESLEY STATION,14,5506
2018-02-18,2:12,Sunday,WILSON STATION,0,5871
2018-02-18,7:47,Sunday,WILSON STATION,0,6096
2018-02-18,7:57,Sunday,MCCOWAN STATION,7,3022
2018-02-18,8:03,Sunday,FINCH STATION,5,5676
2018-02-18,8:59,Sunday,LESLIE STATION,0,6151
2018-02-18,9:11,Sunday,JANE STATION,0,5022
2018-02-18,12:45,Sunday,LANSDOWNE STATION,0,5140
2018-02-18,12:51,Sunday,JANE STATION,0,0
2018-02-18,14:07,Sunday,YONGE UNIVERSITY LINE,0,0
2018-02-18,14:27,Sunday,EGLINTON WEST STATION,0,6101
2018-02-18,14:43,Sunday,OSSINGTON STATION,0,5086
2018-02-18,14:50,Sunday,JANE STATION,0,5160
2018-02-18,14:54,Sunday,LESLIE STATION,3,6166
2018-02-18,15:00,Sunday,QUEEN STATION,0,0
2018-02-18,15:13,Sunday,BROADVIEW STATION,0,5207
2018-02-18,15:22,Sunday,BESSARION STATION,19,6176
2018-02-18,15:25,Sunday,ELLESMERE STATION,6,3010
2018-02-18,16:48,Sunday,WILSON STATION,0,5506
2018-02-18,17:15,Sunday,DUPONT STATION,0,5781
2018-02-18,17:16,Sunday,WARDEN STATION,0,0
2018-02-18,17:24,Sunday,YORK MILLS STATION,0,5446
2018-02-18,17:45,Sunday,SHEPPARD STATION,6,6121
2018-02-18,18:14,Sunday,ST CLAIR WEST STATION,4,5671
2018-02-18,19:39,Sunday,DONLANDS STATION,0,5041
2018-02-18,22:00,Sunday,YUS/BD/SHEPPARD SUBWAY,0,0
2018-02-18,23:14,Sunday,BLOOR DANFORTH SUBWAY,0,0
2018-02-18,23:37,Sunday,SHEPPARD WEST STATION,0,5536
2018-02-18,23:42,Sunday,VAUGHAN MC STATION,0,5656
2018-02-19,0:22,Monday,EGLINTON WEST STATION,0,5896
2018-02-19,0:37,Monday,KENNEDY SRT STATION,0,3015
2018-02-19,1:21,Monday,CHRISTIE STATION,5,5214
2018-02-19,1:48,Monday,WILSON STATION,45,5661
2018-02-19,5:57,Monday,SHEPPARD WEST STATION,6,0
2018-02-19,5:57,Monday,ST PATRICK STATION,3,5666
2018-02-19,6:00,Monday,DONLANDS STATION,3,0
2018-02-19,6:05,Monday,GLENCAIRN STATION,0,5666
2018-02-19,6:11,Monday,GREENWOOD STATION,3,5054
2018-02-19,7:33,Monday,UNION STATION,0,5396
2018-02-19,7:56,Monday,ISLINGTON STATION,0,5102
2018-02-19,8:22,Monday,SHEPPARD WEST STATION,0,6061
2018-02-19,9:09,Monday,EGLINTON STATION,0,0
2018-02-19,9:42,Monday,SHEPPARD WEST STATION,5,5646
2018-02-19,10:37,Monday,EGLINTON STATION,0,5976
2018-02-19,11:07,Monday,WOODBINE STATION,0,5204
2018-02-19,11:11,Monday,MUSEUM STATION,0,0
2018-02-19,12:34,Monday,MUSEUM STATION,0,5891
2018-02-19,13:01,Monday,OSGOODE STATION,8,5951
2018-02-19,13:39,Monday,ST CLAIR WEST STATION,0,5061
2018-02-19,14:15,Monday,YONGE SHP STATION,0,6156
2018-02-19,14:46,Monday,KENNEDY BD STATION,0,5073
2018-02-19,16:24,Monday,WILSON STATION,0,5491
