Date,Time,Day,Station,Delay,Vehicle
2017-09-18,9:20,Monday,ROSEDALE STATION,5,5466
2017-09-18,9:29,Monday,FINCH STATION,0,6021
2017-09-18,9:33,Monday,SHERBOURNE STATION,6,5343
2017-09-18,9:41,Monday,QUEEN STATION,0,0
2017-09-18,9:45,Monday,QUEEN STATION,0,5596
2017-09-18,10:29,Monday,ST CLAIR WEST STATION,3,5546
2017-09-18,10:31,Monday,ST GEORGE BD STATION,0,5131
2017-09-18,12:05,Monday,BLOOR DANFORTH SUBWAY,0,0
2017-09-18,12:07,Monday,YONGE UNIVERSITY LINE,0,0
2017-09-18,12:11,Monday,YONGE BD STATION,0,5256
2017-09-18,12:58,Monday,YONGE BD STATION,0,0
2017-09-18,13:55,Monday,ST CLAIR STATION,0,5836
2017-09-18,14:13,Monday,CHRISTIE STATION,0,5256
2017-09-18,15:06,Monday,JANE STATION,0,0
2017-09-18,15:31,Monday,LANSDOWNE STATION,0,5270
2017-09-18,17:06,Monday,KIPLING STATION,0,5272
2017-09-18,17:34,Monday,FINCH STATION,0,6036
2017-09-18,17:54,Monday,WOODBINE STATION,0,5212
2017-09-18,21:00,Monday,DUNDAS WEST STATION,0,5228
2017-09-18,22:00,Monday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-09-18,23:00,Monday,DUNDAS STATION,0,5766
2017-09-18,23:00,Monday,YONGE UNIVERSITY SUBWA,0,0
2017-09-18,23:25,Monday,BLOOR DANFORTH SUBWAY,0,0
2017-09-19,0:16,Tuesday,KIPLING STATION,0,5044
2017-09-19,2:09,Tuesday,ST CLAIR WEST STATION,0,0
2017-09-19,4:58,Tuesday,EGLINTON STATION,0,0
2017-09-19,5:39,Tuesday,FINCH STATION,0,6061
2017-09-19,5:59,Tuesday,GREENWOOD STATION,0,5084
2017-09-19,6:07,Tuesday,DONLANDS STATION,0,5154
2017-09-19,6:51,Tuesday,YONGE BD STATION,0,5320
2017-09-19,7:23,Tuesday,BAY STATION,0,0
2017-09-19,7:52,Tuesday,KIPLING STATION,4,5129
2017-09-19,8:02,Tuesday,GLENCAIRN STATION,0,5946
2017-09-19,8:09,Tuesday,EGLINTON STATION,0,6101
2017-09-19,8:12,Tuesday,CHRISTIE STATION,0,5238
2017-09-19,8:14,Tuesday,KIPLING STATION,0,5146
2017-09-19,8:14,Tuesday,ST ANDREW STATION,0,5736
2017-09-19,8:18,Tuesday,KENNEDY BD STATION,11,5142
2017-09-19,8:26,Tuesday,ST CLAIR WEST STATION,3,5051
2017-09-19,9:01,Tuesday,BLOOR STATION,0,0
2017-09-19,9:51,Tuesday,JANE STATION,0,0
2017-09-19,12:11,Tuesday,YORK MILLS STATION,0,5846
2017-09-19,12:49,Tuesday,CASTLE FRANK STATION,0,0
2017-09-19,12:58,Tuesday,VICTORIA PARK STATION,0,5212
2017-09-19,13:12,Tuesday,EGLINTON STATION,0,0
2017-09-19,13:23,Tuesday,ST CLAIR WEST STATION,0,5816
2017-09-19,14:09,Tuesday,COXWELL STATION,0,5060
2017-09-19,14:56,Tuesday,UNION STATION,0,5531
2017-09-19,15:50,Tuesday,EGLINTON WEST STATION,0,5466
2017-09-19,16:11,Tuesday,DON MILLS STATION,0,6141
2017-09-19,16:27,Tuesday,WARDEN STATION,0,5212
2017-09-19,16:38,Tuesday,EGLINTON STATION,0,0
2017-09-19,16:47,Tuesday,YONGE BD STATION,6,5212
2017-09-19,16:59,Tuesday,KENNEDY BD STATION,6,5333
2017-09-19,17:02,Tuesday,LAWRENCE STATION,4,5581
2017-09-19,17:17,Tuesday,CHRISTIE STATION,0,5238
2017-09-19,17:25,Tuesday,FINCH STATION,0,0
2017-09-19,17:30,Tuesday,QUEEN STATION,0,5886
2017-09-19,17:45,Tuesday,SPADINA YUS STATION,0,0
2017-09-19,17:50,Tuesday,COLLEGE STATION,3,5986
2017-09-19,17:55,Tuesday,ISLINGTON STATION,0,5333
2017-09-19,18:07,Tuesday,ROYAL YORK STATION,4,5357
2017-09-19,18:16,Tuesday,OLD MILL STATION,3,5357
2017-09-19,18:17,Tuesday,ST ANDREW STATION,0,0
2017-09-19,18:51,Tuesday,KEELE STATION,0,5212
2017-09-19,19:30,Tuesday,BLOOR DANFORTH SUBWAY,0,0
2017-09-19,20:56,Tuesday,COXWELL STATION,0,5032
2017-09-19,21:07,Tuesday,BATHURST STATION,0,0
2017-09-19,22:00,Tuesday,KING STATION,0,5866
2017-09-19,22:00,Tuesday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-09-19,23:00,Tuesday,DUNDAS STATION,0,5556
2017-09-19,23:30,Tuesday,YONGE UNIVERSITY LINE,0,0
2017-09-20,0:29,Wednesday,FINCH STATION,4,5401
2017-09-20,5:02,Wednesday,YONGE BD STATION,0,0
2017-09-20,5:52,Wednesday,YONGE BD STATION,38,5272
2017-09-20,6:09,Wednesday,SHEPPARD WEST STATION,0,5911
2017-09-20,6:18,Wednesday,ST GEORGE YUS STATION,0,5506
2017-09-20,6:21,Wednesday,ST GEORGE YUS STATION,3,5506
2017-09-20,6:37,Wednesday,WOODBINE STATION,0,5238
2017-09-20,6:45,Wednesday,FINCH STATION,0,5646
2017-09-20,7:02,Wednesday,VICTORIA PARK STATION,0,5304
2017-09-20,7:12,Wednesday,KIPLING STATION,7,5145
2017-09-20,7:18,Wednesday,KENNEDY BD STATION,0,0
2017-09-20,8:42,Wednesday,OSSINGTON STATION,0,5304
2017-09-20,8:49,Wednesday,WELLESLEY STATION,0,5511
2017-09-20,9:04,Wednesday,CHRISTIE STATION,0,5196
2017-09-20,9:16,Wednesday,MCCOWAN STATION,37,3025
2017-09-20,9:36,Wednesday,YONGE BD STATION,6,5180
2017-09-20,10:45,Wednesday,CASTLE FRANK STATION,0,0
2017-09-20,10:46,Wednesday,SUMMERHILL STATION,3,5421
2017-09-20,11:09,Wednesday,FINCH STATION,0,0
2017-09-20,11:16,Wednesday,YONGE SHP STATION,0,0
2017-09-20,11:40,Wednesday,LAWRENCE STATION,0,0
2017-09-20,11:43,Wednesday,SHEPPARD WEST STATION,0,6011
2017-09-20,11:49,Wednesday,ISLINGTON STATION,0,5236
2017-09-20,12:10,Wednesday,YONGE UNIVERSITY LINE,0,0
2017-09-20,12:26,Wednesday,KIPLING STATION,4,5265
2017-09-20,12:30,Wednesday,FINCH STATION,0,0
2017-09-20,12:32,Wednesday,BLOOR DANFORTH SUBWAY,0,0
2017-09-20,12:42,Wednesday,YORK MILLS STATION,3,5581
2017-09-20,13:17,Wednesday,YORKDALE STATION,0,5846
2017-09-20,13:53,Wednesday,MCCOWAN STATION,6,3019
2017-09-20,14:33,Wednesday,VICTORIA PARK STATION,0,0
2017-09-20,15:31,Wednesday,DUNDAS WEST STATION,5,5051
2017-09-20,15:32,Wednesday,ST CLAIR WEST STATION,0,5686
2017-09-20,15:52,Wednesday,DUFFERIN STATION,94,5023
2017-09-20,15:58,Wednesday,HIGH PARK STATION,0,5051
2017-09-20,16:12,Wednesday,DAVISVILLE STATION,3,5901
2017-09-20,16:20,Wednesday,JANE STATION,0,5094
2017-09-20,16:21,Wednesday,ST CLAIR WEST STATION,0,5471
2017-09-20,16:50,Wednesday,ROSEDALE STATION,5,5026
2017-09-20,17:13,Wednesday,FINCH STATION,0,5646
2017-09-20,17:30,Wednesday,OSSINGTON STATION,5,0
2017-09-20,17:38,Wednesday,CHRISTIE STATION,0,0
2017-09-20,17:44,Wednesday,SHEPPARD WEST STATION,4,5431
2017-09-20,17:56,Wednesday,KIPLING STATION,0,5213
2017-09-20,18:01,Wednesday,ISLINGTON STATION,0,5261
2017-09-20,18:25,Wednesday,ROYAL YORK STATION,0,5196
2017-09-20,18:33,Wednesday,SHEPPARD STATION,4,5841
2017-09-20,18:59,Wednesday,FINCH STATION,13,6061
2017-09-20,19:24,Wednesday,VICTORIA PARK STATION,0,5261
2017-09-20,20:42,Wednesday,FINCH STATION,0,0
2017-09-20,20:52,Wednesday,JANE STATION,9,5159
2017-09-20,21:01,Wednesday,SPADINA YUS STATION,0,5426
2017-09-20,21:04,Wednesday,WOODBINE STATION,0,5312
2017-09-20,21:11,Wednesday,COXWELL STATION,0,5129
2017-09-20,21:16,Wednesday,BLOOR STATION,6,5811
2017-09-20,22:00,Wednesday,KING STATION,0,5381
2017-09-20,22:00,Wednesday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-09-20,22:25,Wednesday,WILSON STATION,24,5911
2017-09-20,22:29,Wednesday,SHEPPARD STATION,0,0
2017-09-20,22:42,Wednesday,FINCH STATION,0,0
2017-09-20,23:00,Wednesday,BLOOR DANFORTH SUBWAY,0,0
2017-09-20,23:00,Wednesday,DUNDAS STATION,0,5386
2017-09-20,23:38,Wednesday,CHRISTIE STATION,0,5084
2017-09-21,0:07,Thursday,ST CLAIR WEST STATION,0,6111
2017-09-21,1:41,Thursday,UNION STATION,0,0
2017-09-21,2:01,Thursday,DAVISVILLE STATION,0,0
2017-09-21,6:14,Thursday,KENNEDY BD STATION,0,5019
2017-09-21,6:29,Thursday,VICTORIA PARK STATION,3,5344
2017-09-21,7:10,Thursday,ST GEORGE YUS STATION,0,6131
2017-09-21,7:20,Thursday,ISLINGTON STATION,3,5280
2017-09-21,7:34,Thursday,FINCH STATION,3,6076
2017-09-21,7:37,Thursday,KING STATION,0,0
2017-09-21,7:40,Thursday,SHEPPARD WEST STATION,10,5801
2017-09-21,7:52,Thursday,CHRISTIE STATION,0,5320
2017-09-21,8:11,Thursday,VICTORIA PARK STATION,0,5236
2017-09-21,8:26,Thursday,ST GEORGE BD STATION,5,5216
2017-09-21,8:52,Thursday,KING STATION,0,0
2017-09-21,9:16,Thursday,CHESTER STATION,6,5230
2017-09-21,9:22,Thursday,SCARB CTR STATION,6,3025
2017-09-21,9:24,Thursday,KENNEDY BD STATION,5,5123
2017-09-21,10:14,Thursday,BATHURST STATION,4,5216
2017-09-21,11:38,Thursday,YORKDALE STATION,0,5421
2017-09-21,11:42,Thursday,LAWRENCE STATION,0,6026
2017-09-21,11:49,Thursday,GLENCAIRN STATION,0,5956
2017-09-21,11:54,Thursday,CHRISTIE STATION,0,5292
2017-09-21,11:58,Thursday,OLD MILL STATION,0,0
2017-09-21,12:29,Thursday,LAWRENCE STATION,0,6011
2017-09-21,13:47,Thursday,SPADINA YUS STATION,0,6041
2017-09-21,13:59,Thursday,KENNEDY BD STATION,0,5125
2017-09-21,14:05,Thursday,RUNNYMEDE STATION,3,5098
2017-09-21,14:06,Thursday,ST ANDREW STATION,0,6076
2017-09-21,14:32,Thursday,YONGE BD STATION,0,0
2017-09-21,15:07,Thursday,DAVISVILLE STATION,0,5951
2017-09-21,15:26,Thursday,YONGE UNIVERSITY LINE,0,0
2017-09-21,15:40,Thursday,KENNEDY BD STATION,0,5299
2017-09-21,15:55,Thursday,DONLANDS STATION,3,5090
2017-09-21,16:00,Thursday,ST PATRICK STATION,0,5881
2017-09-21,16:02,Thursday,GUNN BUILDING,0,0
2017-09-21,16:10,Thursday,BAY STATION,0,5125
2017-09-21,16:17,Thursday,OSGOODE STATION,0,5851
2017-09-21,16:33,Thursday,KENNEDY SRT STATION,11,3012
2017-09-21,16:43,Thursday,BLOOR STATION,0,0
2017-09-21,16:43,Thursday,KENNEDY BD STATION,13,0
2017-09-21,16:47,Thursday,DUNDAS STATION,0,6136
2017-09-21,16:52,Thursday,DAVISVILLE STATION,0,5101
2017-09-21,17:33,Thursday,EGLINTON STATION,3,6106
2017-09-21,18:38,Thursday,DAVISVILLE STATION,0,6041
2017-09-21,18:49,Thursday,SPADINA BD STATION,15,5325
2017-09-21,19:14,Thursday,GREENWOOD STATION,0,5117
2017-09-21,20:41,Thursday,EGLINTON STATION,0,0
2017-09-21,21:07,Thursday,COXWELL STATION,4,5209
2017-09-21,21:11,Thursday,KIPLING STATION,0,5312
2017-09-21,22:00,Thursday,KING STATION,0,6071
2017-09-21,22:00,Thursday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-09-21,23:00,Thursday,DUNDAS STATION,0,5611
2017-09-21,23:00,Thursday,YONGE UNIVERSITY LINE,0,0
2017-09-21,23:40,Thursday,OSSINGTON STATION,0,0
2017-09-21,23:44,Thursday,DUFFERIN STATION,7,5279
2017-09-22,0:52,Friday,ST GEORGE YUS STATION,0,5826
2017-09-22,1:38,Friday,ROYAL YORK STATION,0,5358
2017-09-22,4:07,Friday,QUEEN STATION,0,0
2017-09-22,5:47,Friday,WILSON STATION,0,5646
2017-09-22,5:51,Friday,FINCH STATION,3,5536
2017-09-22,5:54,Friday,COXWELL STATION,0,5001
2017-09-22,6:54,Friday,ST CLAIR STATION,5,5721
2017-09-22,7:07,Friday,KIPLING STATION,0,5118
2017-09-22,7:28,Friday,GREENWOOD STATION,0,5022
2017-09-22,7:34,Friday,COXWELL STATION,0,5131
2017-09-22,7:39,Friday,KENNEDY BD STATION,0,5108
2017-09-22,7:48,Friday,OLD MILL STATION,0,5166
2017-09-22,7:56,Friday,SHEPPARD WEST STATION,0,5646
2017-09-22,8:09,Friday,JANE STATION,0,0
2017-09-22,8:32,Friday,WARDEN STATION TO KENN,0,5166
2017-09-22,8:39,Friday,QUEEN'S PARK STATION,3,5911
2017-09-22,8:41,Friday,CHESTER STATION,0,0
2017-09-22,9:00,Friday,ROSEDALE STATION,0,0
2017-09-22,9:09,Friday,YONGE BD STATION,6,5236
2017-09-22,9:18,Friday,QUEEN STATION,0,6136
2017-09-22,9:23,Friday,MCCOWAN STATION,5,3025
2017-09-22,10:09,Friday,EGLINTON WEST STATION,0,5856
2017-09-22,10:23,Friday,ST GEORGE BD STATION,3,5292
2017-09-22,10:30,Friday,SCARB CTR STATION,0,0
2017-09-22,13:07,Friday,KIPLING STATION,0,0
2017-09-22,13:53,Friday,KEELE STATION,0,5194
2017-09-22,14:28,Friday,SHEPPARD STATION,0,5861
2017-09-22,15:10,Friday,WELLESLEY STATION,0,5941
2017-09-22,15:30,Friday,WOODBINE STATION,0,5118
2017-09-22,15:50,Friday,CHRISTIE STATION,0,5157
2017-09-22,15:51,Friday,ROSEDALE STATION,0,5711
2017-09-22,15:56,Friday,WILSON STATION,6,5841
2017-09-22,15:56,Friday,YONGE BD STATION,0,5194
2017-09-22,16:05,Friday,SHERBOURNE STATION,0,0
2017-09-22,16:14,Friday,VICTORIA PARK STATION,6,5186
2017-09-22,16:15,Friday,MUSEUM STATION,0,5656
2017-09-22,16:23,Friday,KIPLING STATION,3,5238
2017-09-22,16:26,Friday,BLOOR STATION,0,0
2017-09-22,16:26,Friday,WILSON STATION,0,5436
2017-09-22,16:41,Friday,VICTORIA PARK STATION,0,0
2017-09-22,16:45,Friday,ST CLAIR STATION,0,5916
2017-09-22,17:52,Friday,KENNEDY BD STATION,0,0
2017-09-22,18:07,Friday,SPADINA YUS STATION,0,0
2017-09-22,18:12,Friday,MAIN STREET STATION,0,0
2017-09-22,18:33,Friday,ROYAL YORK STATION,9,5047
2017-09-22,18:36,Friday,YORKDALE STATION,0,0
2017-09-22,18:58,Friday,FINCH STATION,3,5421
2017-09-22,18:59,Friday,OLD MILL STATION,0,5146
2017-09-22,19:06,Friday,KING STATION,0,0
2017-09-22,19:51,Friday,YORK MILLS STATION,0,0
2017-09-22,20:08,Friday,YORK MILLS STATION,0,0
2017-09-22,20:16,Friday,ROYAL YORK STATION,0,0
2017-09-22,20:17,Friday,SUMMERHILL STATION,0,5621
2017-09-22,21:18,Friday,SHEPPARD STATION,0,5401
2017-09-22,21:24,Friday,JANE STATION,9,5177
2017-09-22,22:00,Friday,KING STATION,0,5846
2017-09-22,22:00,Friday,YONGE UNIVERSITY LINE,0,0
2017-09-22,23:00,Friday,DUNDAS STATION,0,5946
2017-09-22,23:04,Friday,COXWELL STATION,0,5024
2017-09-22,23:20,Friday,BLOOR DANFORTH SUBWAY,0,0
2017-09-22,23:35,Friday,YONGE UNIVERSITY LINE,0,0
2017-09-22,23:41,Friday,ST GEORGE YUS STATION,4,5816
2017-09-23,0:10,Saturday,SHEPPARD STATION,0,5626
2017-09-23,0:14,Saturday,ISLINGTON STATION,0,0
2017-09-23,0:22,Saturday,BAY STATION,0,5165
2017-09-23,0:58,Saturday,SHEPPARD STATION,0,5746
2017-09-23,0:59,Saturday,SHEPPARD STATION,0,5746
2017-09-23,1:17,Saturday,GLENCAIRN STATION,0,5986
2017-09-23,1:57,Saturday,BLOOR STATION,0,5721
2017-09-23,1:58,Saturday,NORTH YORK CTR STATION,0,5381
2017-09-23,2:46,Saturday,ST GEORGE YUS STATION,0,72
2017-09-23,6:00,Saturday,KIPLING TO ISLINGTON,0,0
2017-09-23,6:00,Saturday,YONGE UNIVERSITY LINE,0,0
2017-09-23,6:03,Saturday,SHEPPARD STATION,0,6086
2017-09-23,6:05,Saturday,RUNNYMEDE STATION,0,0
2017-09-23,6:32,Saturday,ISLINGTON STATION,0,5239
2017-09-23,6:32,Saturday,WILSON STATION,0,6066
2017-09-23,10:30,Saturday,QUEEN STATION,13,5686
2017-09-23,11:00,Saturday,WILSON STATION,0,5381
2017-09-23,11:00,Saturday,YONGE UNIVERSITY SUBWA,0,0
2017-09-23,11:34,Saturday,KENNEDY BD STATION,0,5292
2017-09-23,11:55,Saturday,ISLINGTON STATION,4,5308
2017-09-23,12:17,Saturday,ST GEORGE BD STATION,0,0
2017-09-23,12:40,Saturday,RUNNYMEDE STATION,8,5292
2017-09-23,13:38,Saturday,KEELE STATION,0,0
2017-09-23,13:39,Saturday,SUMMERHILL STATION,0,5681
2017-09-23,13:47,Saturday,WILSON STATION,3,5386
2017-09-23,13:49,Saturday,WILSON STATION,0,5386
2017-09-23,15:12,Saturday,KEELE STATION,0,0
2017-09-23,16:07,Saturday,WELLESLEY STATION,0,5836
2017-09-23,16:22,Saturday,BLOOR DANFORTH SUBWAY,0,5261
2017-09-23,16:55,Saturday,ROYAL YORK STATION,5,5206
2017-09-23,17:09,Saturday,KENNEDY BD STATION,5,5369
2017-09-23,18:28,Saturday,DAVISVILLE STATION,0,5901
2017-09-23,18:41,Saturday,MIDLAND STATION,5,3017
2017-09-23,18:50,Saturday,FINCH STATION,10,0
2017-09-23,18:56,Saturday,ST CLAIR STATION,0,5886
2017-09-23,19:53,Saturday,UNION STATION,0,0
2017-09-23,20:05,Saturday,UNION STATION,0,0
2017-09-23,20:28,Saturday,JANE STATION,0,5246
2017-09-23,20:32,Saturday,COLLEGE STATION,0,0
2017-09-23,20:57,Saturday,GLENCAIRN STATION,5,5991
2017-09-23,20:58,Saturday,WILSON STATION,18,5895
2017-09-23,21:48,Saturday,FINCH STATION,0,5726
2017-09-23,21:55,Saturday,FINCH STATION,9,5996
2017-09-23,22:00,Saturday,KING STATION,0,5541
2017-09-23,22:00,Saturday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-09-23,22:26,Saturday,WOODBINE STATION,0,5210
2017-09-23,23:00,Saturday,DUNDAS STATION,0,5846
2017-09-23,23:03,Saturday,OSSINGTON STATION,0,0
2017-09-23,23:34,Saturday,GLENCAIRN STATION,0,5936
2017-09-24,2:01,Sunday,ST GEORGE BD STATION,0,5049
2017-09-24,5:26,Sunday,OSSINGTON STATION,0,0
2017-09-24,8:00,Sunday,BLOOR DANFORTH SUBWAY,0,0
2017-09-24,8:52,Sunday,KENNEDY BD STATION,0,5034
2017-09-24,9:21,Sunday,CHESTER STATION,5,5319
2017-09-24,11:17,Sunday,YORK MILLS STATION,0,0
2017-09-24,12:33,Sunday,SUMMERHILL STATION,5,5951
2017-09-24,12:48,Sunday,SPADINA YUS STATION,0,6031
2017-09-24,13:15,Sunday,KENNEDY BD STATION,0,5194
2017-09-24,13:26,Sunday,DAVISVILLE STATION,0,6066
2017-09-24,13:30,Sunday,YONGE UNIVERSITY LINE,0,0
2017-09-24,13:47,Sunday,DAVISVILLE STATION,0,0
2017-09-24,13:47,Sunday,SPADINA YUS STATION,0,5466
2017-09-24,13:53,Sunday,ST GEORGE YUS STATION,0,5901
2017-09-24,15:07,Sunday,FINCH STATION,0,6011
2017-09-24,15:09,Sunday,ST CLAIR WEST STATION,4,6066
2017-09-24,15:54,Sunday,ST GEORGE BD STATION,0,5049
2017-09-24,15:54,Sunday,ST PATRICK STATION,5,5436
2017-09-24,17:21,Sunday,WARDEN STATION,0,5309
2017-09-24,17:26,Sunday,YONGE BD STATION,0,5226
2017-09-24,17:41,Sunday,RUNNYMEDE STATION,0,0
2017-09-24,19:07,Sunday,YONGE SHP STATION,8,6146
2017-09-24,19:13,Sunday,SHEPPARD STATION,0,5746
2017-09-24,19:14,Sunday,ISLINGTON STATION,0,0
2017-09-24,19:14,Sunday,YONGE SHP STATION,0,6196
2017-09-24,19:21,Sunday,SHEPPARD STATION,0,5941
2017-09-24,19:30,Sunday,SHEPPARD STATION,0,6066
2017-09-24,19:36,Sunday,SHEPPARD STATION,0,5701
2017-09-24,20:26,Sunday,YORK MILLS STATION,0,5666
2017-09-24,20:36,Sunday,ST GEORGE YUS STATION,5,5401
2017-09-24,20:37,Sunday,ST GEORGE YUS STATION,5,5841
2017-09-24,22:00,Sunday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-09-24,22:11,Sunday,KEELE STATION,0,5333
2017-09-24,22:21,Sunday,MC BRIEN BUILDING,0,0
2017-09-24,22:34,Sunday,ST GEORGE YUS STATION,0,5601
2017-09-24,23:00,Sunday,DUNDAS STATION,0,5746
2017-09-24,23:10,Sunday,BLOOR DANFORTH SUBWAY,0,0
2017-09-25,0:07,Monday,ST GEORGE BD STATION,0,5224
2017-09-25,0:57,Monday,ST GEORGE YUS STATION,6,6011
2017-09-25,1:33,Monday,MUSEUM STATION,5,5846
2017-09-25,2:26,Monday,MUSEUM STATION,0,0
2017-09-25,5:20,Monday,GLENCAIRN STATION,0,0
2017-09-25,5:39,Monday,BAY STATION,0,0
2017-09-25,6:03,Monday,ST PATRICK STATION,3,5386
2017-09-25,6:09,Monday,KIPLING STATION,0,0
2017-09-25,6:36,Monday,OLD MILL STATION,0,5117
2017-09-25,6:59,Monday,COXWELL STATION,0,5001
2017-09-25,7:11,Monday,UNION STATION,0,5381
2017-09-25,7:28,Monday,DAVISVILLE STATION,0,5576
2017-09-25,7:40,Monday,KENNEDY BD STATION,0,5067
2017-09-25,7:51,Monday,WARDEN STATION,0,5304
2017-09-25,8:19,Monday,YORK MILLS STATION,0,5951
2017-09-25,8:45,Monday,WELLESLEY STATION,0,5886
2017-09-25,9:00,Monday,SPADINA YUS STATION,0,0
2017-09-25,9:01,Monday,WARDEN STATION,5,5173
2017-09-25,9:25,Monday,VICTORIA PARK STATION,0,5241
2017-09-25,9:40,Monday,BATHURST STATION,0,0
2017-09-25,10:11,Monday,BLOOR STATION,0,0
2017-09-25,10:11,Monday,ST CLAIR STATION,0,6086
2017-09-25,10:41,Monday,SPADINA YUS STATION,18,6086
2017-09-25,10:47,Monday,RUNNYMEDE STATION,0,0
2017-09-25,11:33,Monday,ROYAL YORK STATION,0,5336
2017-09-25,11:50,Monday,COXWELL STATION,0,5028
2017-09-25,12:10,Monday,YONGE UNIVERSITY LINE,0,0
2017-09-25,12:55,Monday,KENNEDY BD STATION,0,0
2017-09-25,13:08,Monday,LAWRENCE STATION,0,5836
2017-09-25,13:37,Monday,ST GEORGE YUS STATION,0,5926
2017-09-25,13:38,Monday,DUNDAS WEST STATION,9,5094
2017-09-25,13:49,Monday,KENNEDY BD STATION,0,5165
2017-09-25,13:51,Monday,LAWRENCE STATION,0,6041
2017-09-25,14:38,Monday,SHEPPARD WEST STATION,0,5681
2017-09-25,15:18,Monday,ST GEORGE BD STATION,5,5165
2017-09-25,16:22,Monday,FINCH STATION,3,6041
2017-09-25,16:24,Monday,UNION STATION,0,5606
2017-09-25,16:32,Monday,SHEPPARD WEST STATION,3,5381
2017-09-25,16:35,Monday,ISLINGTON STATION,0,0
2017-09-25,16:58,Monday,YORK MILLS STATION,0,0
2017-09-25,17:13,Monday,QUEEN STATION,0,5701
2017-09-25,17:30,Monday,BAY STATION,0,0
2017-09-25,17:47,Monday,GLENCAIRN STATION,3,5591
2017-09-25,18:05,Monday,WARDEN STATION,0,5173
2017-09-25,18:35,Monday,LESLIE STATION,3,6196
2017-09-25,18:49,Monday,VICTORIA PARK STATION,0,5251
2017-09-25,18:51,Monday,VICTORIA PARK STATION,0,5251
2017-09-25,21:08,Monday,WELLESLEY STATION,0,0
2017-09-25,21:11,Monday,DUNDAS WEST STATION,3,5215
2017-09-25,21:45,Monday,MCCOWAN STATION,5,3005
2017-09-25,21:57,Monday,WELLESLEY STATION,3,6131
2017-09-25,22:00,Monday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-09-25,22:12,Monday,SPADINA BD STATION,0,0
2017-09-25,22:25,Monday,KENNEDY BD STATION,0,5205
2017-09-25,23:05,Monday,YONGE UNIVERSITY LINE,0,0
2017-09-25,23:15,Monday,BLOOR DANFORTH SUBWAY,0,0
2017-09-25,23:19,Monday,KENNEDY BD STATION,14,5224
2017-09-25,23:46,Monday,WOODBINE STATION,0,0
2017-09-26,1:10,Tuesday,KIPLING STATION,0,5352
2017-09-26,5:52,Tuesday,BROADVIEW STATION,0,5177
2017-09-26,5:59,Tuesday,ELLESMERE STATION,24,3015
2017-09-26,6:04,Tuesday,EGLINTON WEST STATION,0,0
2017-09-26,6:19,Tuesday,DONLANDS STATION,4,5085
2017-09-26,6:30,Tuesday,WILSON STATION,0,6006
2017-09-26,6:35,Tuesday,COXWELL STATION,0,5294
2017-09-26,6:37,Tuesday,KENNEDY BD STATION,0,5312
2017-09-26,6:38,Tuesday,WILSON STATION,0,5736
2017-09-26,6:53,Tuesday,FINCH STATION,0,5646
2017-09-26,6:57,Tuesday,ST PATRICK STATION,3,5736
2017-09-26,7:08,Tuesday,QUEEN'S PARK STATION,0,5846
2017-09-26,7:24,Tuesday,RUNNYMEDE STATION,7,5319
2017-09-26,7:31,Tuesday,DONLANDS STATION,3,5202
2017-09-26,7:38,Tuesday,SHERBOURNE STATION,3,5258
2017-09-26,7:58,Tuesday,MAIN STREET STATION,0,5304
2017-09-26,8:20,Tuesday,LANSDOWNE STATION,3,5135
2017-09-26,8:59,Tuesday,NORTH YORK CTR STATION,0,5566
2017-09-26,9:08,Tuesday,KENNEDY BD STATION,0,5177
2017-09-26,9:22,Tuesday,SUMMERHILL STATION,7,5931
2017-09-26,9:24,Tuesday,BESSARION STATION,0,0
2017-09-26,9:34,Tuesday,DUPONT STATION,0,5926
2017-09-26,12:05,Tuesday,YONGE UNIVERSITY SUBWA,0,0
2017-09-26,12:07,Tuesday,COXWELL STATION,6,5032
2017-09-26,12:13,Tuesday,WILSON YARD,0,0
2017-09-26,12:15,Tuesday,ST GEORGE YUS STATION,4,5621
2017-09-26,13:48,Tuesday,ST CLAIR STATION,3,6111
2017-09-26,13:55,Tuesday,KENNEDY BD STATION,3,5312
2017-09-26,14:01,Tuesday,WELLESLEY STATION,4,6111
2017-09-26,14:12,Tuesday,ST CLAIR STATION,0,5561
2017-09-26,14:21,Tuesday,QUEEN STATION,3,5561
2017-09-26,14:48,Tuesday,FINCH STATION,0,0
2017-09-26,15:33,Tuesday,KEELE STATION,3,5323
2017-09-26,15:53,Tuesday,KENNEDY BD STATION,3,5224
2017-09-26,16:05,Tuesday,KENNEDY BD STATION,3,5292
2017-09-26,16:15,Tuesday,WELLESLEY STATION,0,5466
2017-09-26,16:31,Tuesday,KENNEDY BD STATION,0,0
2017-09-26,16:41,Tuesday,EGLINTON STATION,3,5501
2017-09-26,17:20,Tuesday,DUPONT STATION,3,5556
2017-09-26,17:32,Tuesday,DON MILLS STATION,0,0
2017-09-26,18:02,Tuesday,EGLINTON STATION,0,5991
2017-09-26,18:09,Tuesday,DAVISVILLE STATION,0,5516
