Date,Time,Day,Station,Delay,Vehicle
2017-10-26,20:58,Thursday,KIPLING STATION,0,0
2017-10-26,22:00,Thursday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-10-26,22:02,Thursday,YONGE SHP STATION,0,6186
2017-10-26,22:55,Thursday,SPADINA YUS STATION,5,6001
2017-10-26,23:03,Thursday,QUEEN STATION,0,5581
2017-10-26,23:10,Thursday,BLOOR STATION,9,5571
2017-10-27,00:07,Friday,DON MILLS STATION,4,6181
2017-10-27,00:42,Friday,DUNDAS STATION,5,5881
2017-10-27,01:05,Friday,WILSON STATION,3,5636
2017-10-27,01:06,Friday,QUEEN'S PARK STATION,0,0
2017-10-27,05:41,Friday,KIPLING STATION,0,5194
2017-10-27,05:51,Friday,ST CLAIR WEST STATION,0,5946
2017-10-27,05:57,Friday,DUPONT STATION,0,5436
2017-10-27,06:18,Friday,VICTORIA PARK STATION,0,5160
2017-10-27,06:40,Friday,KENNEDY BD STATION,0,5132
2017-10-27,06:41,Friday,EGLINTON WEST STATION,0,5601
2017-10-27,07:01,Friday,KIPLING STATION,0,5062
2017-10-27,07:30,Friday,KENNEDY BD STATION,0,5045
2017-10-27,07:43,Friday,DONLANDS STATION,6,5347
2017-10-27,07:52,Friday,KENNEDY BD STATION,0,5103
2017-10-27,08:17,Friday,ROYAL YORK STATION,3,5275
2017-10-27,09:05,Friday,DUPONT STATION,0,5781
2017-10-27,09:45,Friday,KENNEDY BD STATION,0,5103
2017-10-27,09:52,Friday,WOODBINE STATION,0,0
2017-10-27,10:05,Friday,GLENCAIRN STATION,4,5626
2017-10-27,10:20,Friday,KIPLING STATION,0,5205
2017-10-27,10:35,Friday,ST CLAIR WEST STATION,0,5671
2017-10-27,10:49,Friday,YORKDALE STATION,3,5671
2017-10-27,10:50,Friday,YORKDALE STATION,3,5866
2017-10-27,11:01,Friday,YORKDALE STATION,0,5636
2017-10-27,11:14,Friday,YORKDALE STATION,0,5511
2017-10-27,11:29,Friday,LAWRENCE WEST STATION,0,5891
2017-10-27,11:30,Friday,GLENCAIRN STATION,0,5631
2017-10-27,11:42,Friday,SHEPPARD WEST STATION,0,6011
2017-10-27,11:48,Friday,SHEPPARD WEST STATION,0,5396
2017-10-27,12:05,Friday,YONGE UNIVERSITY LINE,0,0
2017-10-27,12:12,Friday,EGLINTON WEST STATION,5,5941
2017-10-27,12:36,Friday,YORKDALE STATION,0,5961
2017-10-27,13:01,Friday,SHERBOURNE STATION,0,5279
2017-10-27,13:08,Friday,FINCH STATION,0,0
2017-10-27,13:16,Friday,FINCH STATION,0,5396
2017-10-27,13:37,Friday,KIPLING STATION,0,5205
2017-10-27,14:26,Friday,SHEPPARD WEST STATION,3,5506
2017-10-27,14:30,Friday,COLLEGE STATION,0,5886
2017-10-27,14:52,Friday,LAWRENCE WEST STATION,0,5996
2017-10-27,15:07,Friday,EGLINTON WEST STATION,0,6056
2017-10-27,16:34,Friday,COXWELL STATION,0,5182
2017-10-27,16:53,Friday,SUMMERHILL STATION,0,5671
2017-10-27,16:57,Friday,BROADVIEW STATION,16,5099
2017-10-27,17:19,Friday,ST CLAIR STATION,3,5811
2017-10-27,17:41,Friday,OSSINGTON STATION,3,5299
2017-10-27,18:15,Friday,MCCOWAN STATION,0,3001
2017-10-27,18:27,Friday,DAVISVILLE STATION,3,5096
2017-10-27,18:35,Friday,ST CLAIR STATION,7,5541
2017-10-27,19:01,Friday,QUEEN STATION,0,5701
2017-10-27,19:09,Friday,DUFFERIN STATION,0,5343
2017-10-27,19:48,Friday,LAWRENCE WEST STATION,7,5686
2017-10-27,20:26,Friday,PAPE STATION,0,0
2017-10-27,20:55,Friday,DUFFERIN STATION,0,0
2017-10-27,20:55,Friday,MAIN STREET STATION,0,5186
2017-10-27,20:58,Friday,WILSON STATION,0,5071
2017-10-27,21:57,Friday,LESLIE STATION,0,0
2017-10-27,22:00,Friday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-10-27,22:44,Friday,LAWRENCE STATION,0,5091
2017-10-27,22:55,Friday,CHESTER STATION,3,5297
2017-10-27,23:00,Friday,QUEEN STATION,0,5936
2017-10-27,23:40,Friday,YONGE UNIVERSITY LINE,0,0
2017-10-28,00:03,Saturday,UNION STATION,0,6096
2017-10-28,00:03,Saturday,YONGE SHP STATION,0,6186
2017-10-28,00:19,Saturday,ST CLAIR STATION,10,5541
2017-10-28,00:32,Saturday,ST CLAIR WEST STATION,0,5576
2017-10-28,00:41,Saturday,COXWELL STATION,0,0
2017-10-28,00:46,Saturday,ST CLAIR WEST STATION,0,5571
2017-10-28,05:20,Saturday,YORKDALE STATION,0,0
2017-10-28,05:25,Saturday,SHEPPARD WEST STATION,0,0
2017-10-28,05:35,Saturday,SHERBOURNE STATION,0,0
2017-10-28,06:00,Saturday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-10-28,06:24,Saturday,EGLINTON WEST STATION,3,5901
2017-10-28,06:28,Saturday,EGLINTON WEST STATION,0,5546
2017-10-28,06:30,Saturday,YORKDALE TO DUPONT STA,0,0
2017-10-28,06:37,Saturday,DUPONT TO ST CLAIR WES,0,6096
2017-10-28,06:38,Saturday,LAWRENCE WEST STATION,0,5926
2017-10-28,06:48,Saturday,GLENCAIRN STATION,0,5701
2017-10-28,06:49,Saturday,VICTORIA PARK STATION,0,5094
2017-10-28,07:16,Saturday,ISLINGTON STATION,0,5103
2017-10-28,08:28,Saturday,ST CLAIR WEST STATION,0,5641
2017-10-28,08:48,Saturday,YORKDALE STATION,0,5726
2017-10-28,09:03,Saturday,KENNEDY BD STATION,0,5264
2017-10-28,09:12,Saturday,YORKDALE STATION,0,6081
2017-10-28,10:01,Saturday,LAWRENCE STATION,37,6031
2017-10-28,10:33,Saturday,YORKDALE STATION,0,5726
2017-10-28,10:56,Saturday,SHEPPARD WEST STATION,3,5706
2017-10-28,12:15,Saturday,OLD MILL STATION,3,5180
2017-10-28,12:28,Saturday,YORKDALE STATION,0,5726
2017-10-28,12:34,Saturday,FINCH STATION,0,5676
2017-10-28,12:43,Saturday,BLOOR DANFORTH SUBWAY,0,0
2017-10-28,13:51,Saturday,DUNDAS WEST STATION,0,5106
2017-10-28,14:16,Saturday,SHEPPARD WEST STATION,3,5646
2017-10-28,14:43,Saturday,DON MILLS STATION,0,1115
2017-10-28,14:54,Saturday,YORKDALE STATION,0,6086
2017-10-28,14:55,Saturday,WILSON STATION,0,5761
2017-10-28,15:25,Saturday,ISLINGTON STATION,0,5357
2017-10-28,15:46,Saturday,OSSINGTON STATION,6,5357
2017-10-28,15:59,Saturday,YORKDALE STATION,0,5591
2017-10-28,16:08,Saturday,ST CLAIR WEST STATION,0,5721
2017-10-28,16:10,Saturday,EGLINTON STATION,0,0
2017-10-28,16:17,Saturday,CHRISTIE STATION,0,5341
2017-10-28,17:44,Saturday,ROYAL YORK STATION,0,5005
2017-10-28,18:46,Saturday,DONLANDS STATION,0,5182
2017-10-28,19:13,Saturday,YORKDALE STATION,0,5591
2017-10-28,19:42,Saturday,WARDEN STATION,0,0
2017-10-28,19:51,Saturday,JANE STATION,0,0
2017-10-28,19:52,Saturday,DUNDAS STATION,0,5642
2017-10-28,19:52,Saturday,LAWRENCE WEST STATION,0,0
2017-10-28,22:00,Saturday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-10-28,23:00,Saturday,QUEEN STATION,0,5776
2017-10-28,23:50,Saturday,BLOOR DANFORTH SUBWAY,0,0
2017-10-28,23:58,Saturday,DUNDAS STATION,0,5096
2017-10-29,00:40,Sunday,ISLINGTON STATION,0,5094
2017-10-29,01:18,Sunday,YONGE BD STATION,5,5260
2017-10-29,01:56,Sunday,LAWRENCE STATION,0,5566
2017-10-29,02:09,Sunday,COXWELL STATION,0,5094
2017-10-29,02:09,Sunday,DUPONT STATION,12,6096
2017-10-29,02:32,Sunday,SHEPPARD WEST STATION,0,0
2017-10-29,02:35,Sunday,LAWRENCE WEST STATION,4,5571
2017-10-29,05:19,Sunday,KENNEDY BD STATION,0,0
2017-10-29,08:00,Sunday,YONGE UNIVERSITY LINE,0,0
2017-10-29,08:01,Sunday,COLLEGE STATION,0,0
2017-10-29,08:08,Sunday,WILSON HOSTLER,0,5521
2017-10-29,08:14,Sunday,KIPLING STATION,4,5273
2017-10-29,08:15,Sunday,KIPLING STATION,4,5238
2017-10-29,08:58,Sunday,KENNEDY BD STATION,4,5124
2017-10-29,09:04,Sunday,DAVISVILLE STATION,0,5521
2017-10-29,09:53,Sunday,ST PATRICK STATION,0,5826
2017-10-29,10:02,Sunday,ST ANDREW STATION,0,6136
2017-10-29,10:56,Sunday,ST CLAIR WEST STATION,0,5406
2017-10-29,11:36,Sunday,GLENCAIRN STATION,4,6136
2017-10-29,11:50,Sunday,SHEPPARD STATION,0,6111
2017-10-29,11:54,Sunday,KENNEDY BD STATION,4,5314
2017-10-29,12:13,Sunday,EGLINTON WEST STATION,3,5936
2017-10-29,12:28,Sunday,FINCH STATION,0,5561
2017-10-29,12:50,Sunday,YONGE BD STATION,4,5063
2017-10-29,13:20,Sunday,ELLESMERE STATION,30,3015
2017-10-29,13:38,Sunday,SHEPPARD WEST STATION,0,5796
2017-10-29,13:40,Sunday,ST GEORGE YUS STATION,5,5486
2017-10-29,14:03,Sunday,NORTH YORK CTR STATION,0,5881
2017-10-29,14:13,Sunday,WARDEN STATION,0,5343
2017-10-29,14:41,Sunday,DAVISVILLE STATION,0,5791
2017-10-29,14:51,Sunday,LAWRENCE STATION,0,6111
2017-10-29,15:13,Sunday,COLLEGE STATION,0,6001
2017-10-29,15:15,Sunday,ISLINGTON STATION,0,0
2017-10-29,15:31,Sunday,KEELE STATION,0,5154
2017-10-29,16:20,Sunday,JANE STATION,4,5135
2017-10-29,16:33,Sunday,KIPLING STATION,0,0
2017-10-29,17:25,Sunday,LAWRENCE WEST STATION,0,5806
2017-10-29,18:00,Sunday,ELLESMERE STATION,5,3004
2017-10-29,18:09,Sunday,DON MILLS STATION,0,6191
2017-10-29,18:09,Sunday,WELLESLEY STATION,0,0
2017-10-29,18:30,Sunday,WARDEN STATION,0,0
2017-10-29,18:32,Sunday,WELLESLEY STATION,0,0
2017-10-29,18:39,Sunday,WILSON STATION,0,0
2017-10-29,19:10,Sunday,YORKDALE STATION,0,5931
2017-10-29,19:21,Sunday,KENNEDY BD STATION,4,5343
2017-10-29,20:21,Sunday,ST GEORGE YUS STATION,0,5696
2017-10-29,20:27,Sunday,KENNEDY BD STATION,0,0
2017-10-29,20:28,Sunday,SHEPPARD WEST STATION,0,5526
2017-10-29,20:30,Sunday,LAWRENCE WEST STATION,0,5681
2017-10-29,21:07,Sunday,ST GEORGE YUS STATION,0,5691
2017-10-29,22:00,Sunday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-10-29,23:00,Sunday,QUEEN STATION,0,5921
2017-10-29,23:28,Sunday,ST CLAIR STATION,0,5406
2017-10-29,23:30,Sunday,KENNEDY SRT STATION,7,3007
2017-10-29,23:36,Sunday,YORKDALE STATION,0,6026
2017-10-29,23:50,Sunday,ST CLAIR STATION,0,5846
2017-10-30,00:35,Monday,OLD MILL STATION,0,5190
2017-10-30,00:44,Monday,DUFFERIN STATION,0,5190
2017-10-30,00:50,Monday,ELLESMERE STATION,0,3025
2017-10-30,01:57,Monday,JANE STATION,0,5005
2017-10-30,02:10,Monday,COXWELL STATION,0,5014
2017-10-30,05:07,Monday,UNION STATION,0,0
2017-10-30,05:13,Monday,ELLESMERE STATION,0,0
2017-10-30,05:28,Monday,EGLINTON STATION,0,0
2017-10-30,05:41,Monday,GREENWOOD YARD,0,5081
2017-10-30,06:11,Monday,BAYVIEW STATION,0,6186
2017-10-30,06:21,Monday,YORKDALE STATION,3,6041
2017-10-30,06:23,Monday,DUPONT STATION,5,6111
2017-10-30,06:35,Monday,EGLINTON STATION,0,5806
2017-10-30,06:37,Monday,ELLESMERE STATION,7,3007
2017-10-30,06:43,Monday,DUPONT STATION,0,5996
2017-10-30,06:50,Monday,ST GEORGE YUS STATION,0,5996
2017-10-30,06:57,Monday,DUPONT STATION,0,5651
2017-10-30,07:14,Monday,WILSON STATION,5,6066
2017-10-30,07:27,Monday,WILSON STATION,0,6066
2017-10-30,07:31,Monday,KENNEDY BD STATION,0,0
2017-10-30,07:33,Monday,FINCH STATION,0,5991
2017-10-30,07:59,Monday,OSSINGTON STATION,0,5138
2017-10-30,08:39,Monday,ROSEDALE STATION,0,5661
2017-10-30,08:47,Monday,GLENCAIRN STATION,0,0
2017-10-30,08:53,Monday,VICTORIA PARK STATION,0,5094
2017-10-30,09:18,Monday,KENNEDY BD STATION,0,5068
2017-10-30,09:31,Monday,DUPONT STATION,0,5611
2017-10-30,09:48,Monday,ST CLAIR WEST STATION,0,5466
2017-10-30,10:23,Monday,DUPONT STATION,0,5461
2017-10-30,11:32,Monday,GLENCAIRN STATION,0,5661
2017-10-30,11:36,Monday,YORKDALE STATION,7,5481
2017-10-30,11:44,Monday,FINCH STATION,0,6011
2017-10-30,11:55,Monday,WILSON STATION,3,5896
2017-10-30,12:05,Monday,YONGE UNIVERSITY LINE,0,0
2017-10-30,12:34,Monday,EGLINTON WEST STATION,5,5481
2017-10-30,12:43,Monday,DON MILLS STATION,3,5476
2017-10-30,13:17,Monday,CASTLE FRANK STATION,0,0
2017-10-30,13:43,Monday,NORTH YORK CTR STATION,0,0
2017-10-30,14:10,Monday,CHRISTIE STATION,0,0
2017-10-30,14:22,Monday,QUEEN STATION,0,0
2017-10-30,14:34,Monday,EGLINTON STATION,0,5546
2017-10-30,14:42,Monday,COLLEGE STATION,0,0
2017-10-30,14:52,Monday,BLOOR STATION,0,0
2017-10-30,15:16,Monday,KIPLING STATION,3,5010
2017-10-30,15:35,Monday,KENNEDY BD STATION,3,5128
2017-10-30,16:02,Monday,ISLINGTON STATION,0,5194
2017-10-30,16:22,Monday,SPADINA YUS STATION,0,5711
2017-10-30,16:28,Monday,ST GEORGE YUS STATION,0,5776
2017-10-30,16:29,Monday,WELLESLEY STATION,0,0
2017-10-30,16:35,Monday,SCARB CTR STATION,0,0
2017-10-30,16:46,Monday,QUEEN STATION,3,5631
2017-10-30,18:16,Monday,ST CLAIR WEST STATION,0,0
2017-10-30,19:25,Monday,WARDEN STATION,0,5308
2017-10-30,19:53,Monday,YONGE BD STATION,3,5081
2017-10-30,20:15,Monday,BATHURST STATION,0,0
2017-10-30,20:42,Monday,ISLINGTON STATION,0,5131
2017-10-30,21:06,Monday,WARDEN STATION,0,0
2017-10-30,22:00,Monday,ROYAL YORK STATION,6,5033
2017-10-30,22:00,Monday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-10-30,22:20,Monday,ROYAL YORK STATION,0,5254
2017-10-30,22:58,Monday,SHEPPARD STATION,0,6041
2017-10-30,23:15,Monday,BROADVIEW STATION,0,5190
2017-10-30,23:46,Monday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-10-31,00:17,Tuesday,KING STATION,0,5626
2017-10-31,00:29,Tuesday,ROSEDALE STATION,4,6116
2017-10-31,00:42,Tuesday,DUPONT STATION,0,6056
2017-10-31,01:16,Tuesday,KENNEDY SRT STATION,0,3012
2017-10-31,05:48,Tuesday,YORKDALE STATION,8,5571
2017-10-31,06:34,Tuesday,FINCH STATION,3,5421
2017-10-31,06:35,Tuesday,KING STATION,0,0
2017-10-31,06:36,Tuesday,KENNEDY BD STATION,0,5250
2017-10-31,06:37,Tuesday,LAWRENCE STATION,0,6091
2017-10-31,06:54,Tuesday,EGLINTON WEST STATION,0,6056
2017-10-31,07:07,Tuesday,KIPLING STATION,0,5224
2017-10-31,07:14,Tuesday,LAWRENCE WEST STATION,0,6111
2017-10-31,07:15,Tuesday,DUPONT STATION,0,6081
2017-10-31,07:18,Tuesday,DUPONT STATION,0,6081
2017-10-31,07:20,Tuesday,COXWELL STATION,0,5341
2017-10-31,07:26,Tuesday,DUPONT STATION,0,5596
2017-10-31,07:29,Tuesday,COXWELL STATION,0,5273
2017-10-31,08:01,Tuesday,GLENCAIRN STATION,0,5066
2017-10-31,08:21,Tuesday,DUPONT STATION,0,5936
2017-10-31,08:24,Tuesday,DUPONT STATION,0,5666
2017-10-31,08:26,Tuesday,KING STATION,0,5996
2017-10-31,08:33,Tuesday,YONGE BD STATION,3,5226
2017-10-31,08:38,Tuesday,COLLEGE STATION,3,6046
2017-10-31,08:45,Tuesday,FINCH STATION,0,5421
2017-10-31,09:10,Tuesday,EGLINTON WEST STATION,0,5856
2017-10-31,09:11,Tuesday,OLD MILL STATION,0,5013
2017-10-31,09:14,Tuesday,BLOOR STATION,0,5741
2017-10-31,09:15,Tuesday,ST CLAIR STATION,4,5836
2017-10-31,09:16,Tuesday,DUPONT STATION,0,5856
2017-10-31,09:17,Tuesday,FINCH STATION,0,0
2017-10-31,09:58,Tuesday,WARDEN STATION,10,5033
2017-10-31,09:59,Tuesday,ISLINGTON STATION,0,5320
2017-10-31,10:03,Tuesday,GLENCAIRN STATION,5,5765
2017-10-31,10:13,Tuesday,WARDEN STATION,0,5227
2017-10-31,10:17,Tuesday,WARDEN STATION,0,5312
2017-10-31,10:18,Tuesday,YORKDALE STATION,0,5391
2017-10-31,10:49,Tuesday,ST CLAIR STATION,0,5746
2017-10-31,10:53,Tuesday,DUPONT STATION,0,5396
2017-10-31,10:55,Tuesday,ST CLAIR WEST STATION,0,5026
2017-10-31,11:00,Tuesday,OLD MILL STATION,0,5013
2017-10-31,12:09,Tuesday,BROADVIEW STATION,0,0
2017-10-31,12:48,Tuesday,BROADVIEW STATION,3,5182
2017-10-31,13:43,Tuesday,YONGE BD STATION,6,5124
2017-10-31,13:50,Tuesday,OLD MILL STATION,0,5041
2017-10-31,14:11,Tuesday,DUNDAS STATION,0,0
2017-10-31,14:21,Tuesday,KIPLING STATION,7,5254
2017-10-31,14:38,Tuesday,DONLANDS STATION,0,5092
2017-10-31,15:06,Tuesday,BAY STATION,0,0
2017-10-31,15:22,Tuesday,COLLEGE STATION,0,5461
2017-10-31,16:21,Tuesday,YORKDALE STATION,8,5676
2017-10-31,16:53,Tuesday,ROYAL YORK STATION,12,5099
2017-10-31,16:55,Tuesday,MUSEUM STATION,0,5996
2017-10-31,17:06,Tuesday,FINCH STATION,0,5541
2017-10-31,17:28,Tuesday,COLLEGE STATION,0,0
2017-10-31,17:44,Tuesday,COXWELL STATION,5,5323
2017-10-31,18:03,Tuesday,WILSON STATION,0,8351
2017-10-31,18:48,Tuesday,DAVISVILLE STATION,0,5631
2017-10-31,19:45,Tuesday,BLOOR DANFORTH SUBWAY,0,0
2017-10-31,19:52,Tuesday,CHRISTIE STATION,0,5275
2017-10-31,20:16,Tuesday,ST CLAIR STATION,0,5681
2017-10-31,20:20,Tuesday,SHEPPARD WEST STATION,0,5831
2017-10-31,20:31,Tuesday,MAIN STREET STATION,0,5332
2017-10-31,20:40,Tuesday,KIPLING STATION,4,5099
2017-10-31,21:27,Tuesday,DUPONT STATION,5,5811
2017-10-31,22:00,Tuesday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-10-31,22:25,Tuesday,LAWRENCE WEST STATION,0,6026
2017-10-31,23:00,Tuesday,QUEEN STATION,0,5796
2017-10-31,23:06,Tuesday,YONGE BD STATION,0,0
2017-10-31,23:14,Tuesday,FINCH STATION,0,6056
