trip_id,route_id
36041921,53639
36041922,53639
36041923,53639
36041924,53639
36041925,53639
36041926,53639
36041851,53639
36041852,53639
36041853,53639
36041854,53639
36041855,53639
36041856,53639
36041857,53639
36041927,53639
36041937,53639
36041928,53639
36041929,53639
36041938,53639
36041931,53639
36041930,53639
36041932,53639
36041933,53639
36041934,53639
36041940,53639
36041939,53639
36041935,53639
36041936,53639
36041941,53639
36042042,53639
36042043,53639
36042041,53639
36042040,53639
36042128,53639
36042039,53639
36042038,53639
36042037,53639
36042036,53639
36042035,53639
36042034,53639
36042033,53639
36042032,53639
36042031,53639
36042030,53639
36042029,53639
36042028,53639
36042027,53639
36042026,53639
36042025,53639
36042024,53639
36042023,53639
36042022,53639
36042021,53639
36042020,53639
36042019,53639
36041962,53639
36041963,53639
36041964,53639
36041965,53639
36041966,53639
36041967,53639
36041968,53639
36041969,53639
36041970,53639
36041971,53639
36041972,53639
36041973,53639
36041974,53639
36041975,53639
36041976,53639
36041977,53639
36041978,53639
36041979,53639
36041980,53639
36041981,53639
36041982,53639
36041983,53639
36041984,53639
36041985,53639
36041986,53639
36041987,53639
36041988,53639
36041989,53639
36041990,53639
36041991,53639
36041992,53639
36041993,53639
36041994,53639
36041995,53639
36041996,53639
36041997,53639
36041998,53639
36041999,53639
36042000,53639
36042001,53639
36042002,53639
36042003,53639
36042004,53639
36042005,53639
36042006,53639
36042007,53639
36042008,53639
36042009,53639
36042010,53639
36042011,53639
36042012,53639
36042013,53639
36042014,53639
36042015,53639
36042016,53639
36042017,53639
36042018,53639
36042044,53639
36042045,53639
36042046,53639
36042047,53639
36042048,53639
36042112,53639
36042111,53639
36042110,53639
36042129,53639
36042130,53639
36042131,53639
36042132,53639
36042148,53639
36042133,53639
36042134,53639
36042147,53639
36042135,53639
36042136,53639
36042146,53639
36042137,53639
36042138,53639
36042145,53639
36042139,53639
36042140,53639
36042144,53639
36042141,53639
36042142,53639
36042049,53639
36042050,53639
36042143,53639
36042051,53639
36042052,53639
36042053,53639
36042054,53639
36042055,53639
36042056,53639
36042057,53639
36042058,53639
36042059,53639
36042060,53639
36042061,53639
36042062,53639
36042063,53639
36042064,53639
36042065,53639
36042066,53639
36042067,53639
36042068,53639
36042069,53639
36042070,53639
36042071,53639
36042072,53639
36042073,53639
36042074,53639
36042075,53639
36042076,53639
36042077,53639
36042078,53639
36042079,53639
36042080,53639
36042081,53639
36042082,53639
36042083,53639
36042084,53639
36042085,53639
36042086,53639
36042087,53639
36042088,53639
36042089,53639
36042090,53639
36042091,53639
36042092,53639
36042093,53639
36042094,53639
36042095,53639
36042096,53639
36042097,53639
36042098,53639
36042099,53639
36042100,53639
36042101,53639
36042102,53639
36042103,53639
36042104,53639
36042105,53639
36042106,53639
36042107,53639
36042108,53639
36042109,53639
36042113,53639
36042114,53639
36042115,53639
36042116,53639
36042117,53639
36042118,53639
36042119,53639
36042120,53639
36042121,53639
36042122,53639
36042123,53639
36042124,53639
36042125,53639
36042126,53639
36042127,53639
36042149,53639
36042150,53639
36042151,53639
36042152,53639
36042153,53639
36042154,53639
36042155,53639
36042156,53639
36042157,53639
36042158,53639
36042159,53639
36042160,53639
36042161,53639
36042162,53639
36042163,53639
36042164,53639
36042165,53639
36042166,53639
36042167,53639
36042168,53639
36042169,53639
36042170,53639
36042171,53639
36042237,53639
36042172,53639
36042173,53639
36042174,53639
36042175,53639
36042176,53639
36042177,53639
36042178,53639
36042179,53639
36042180,53639
36042181,53639
36042182,53639
36042183,53639
36042184,53639
36042228,53639
36042227,53639
36042226,53639
36042225,53639
36042224,53639
36042223,53639
36042222,53639
36042221,53639
36042220,53639
36042219,53639
36042218,53639
36042217,53639
36042216,53639
36042215,53639
36042214,53639
36042213,53639
36042212,53639
36042211,53639
36042210,53639
36042209,53639
36042208,53639
36042207,53639
36042206,53639
36042205,53639
36042204,53639
36042203,53639
36042202,53639
36042201,53639
36042200,53639
36042199,53639
36042198,53639
36042197,53639
36042196,53639
36042195,53639
36042194,53639
36042193,53639
36042192,53639
36042191,53639
36042190,53639
36042189,53639
36042188,53639
36042187,53639
36042186,53639
36042185,53639
36042229,53639
36042230,53639
36042231,53639
36042339,53639
36042355,53639
36042247,53639
36042265,53639
36042274,53639
36042266,53639
36042353,53639
36042350,53639
36042279,53639
36042267,53639
36042275,53639
36042272,53639
36042270,53639
36042349,53639
36042281,53639
36042421,53639
36042273,53639
36042268,53639
36042276,53639
36042271,53639
36042358,53639
36042348,53639
36042269,53639
36042283,53639
36042354,53639
36042277,53639
36042285,53639
36042278,53639
36042287,53639
36042280,53639
36042289,53639
36042282,53639
36042291,53639
36042284,53639
36042293,53639
36042286,53639
36042295,53639
36042288,53639
36042297,53639
36042290,53639
36042299,53639
36042292,53639
36042301,53639
36042294,53639
36042303,53639
36042296,53639
36042305,53639
36042298,53639
36042307,53639
36042300,53639
36042309,53639
36042302,53639
36042311,53639
36042304,53639
36042313,53639
36042306,53639
36042315,53639
36042308,53639
36042317,53639
36042310,53639
36042319,53639
36042312,53639
36042321,53639
36042314,53639
36042323,53639
36042316,53639
36042325,53639
36042318,53639
36042327,53639
36042320,53639
36042329,53639
36042322,53639
36042331,53639
36042324,53639
36042248,53639
36042326,53639
36042250,53639
36042328,53639
36042252,53639
36042330,53639
36042254,53639
36042332,53639
36042256,53639
36042249,53639
36042258,53639
36042251,53639
36042260,53639
36042253,53639
36042261,53639
36042255,53639
36042262,53639
36042257,53639
36042263,53639
36042259,53639
36042264,53639
36042340,53639
36042333,53639
36042341,53639
36042334,53639
36042351,53639
36042337,53639
36042342,53639
36042338,53639
36042343,53639
36042345,53639
36042335,53639
36042344,53639
36042336,53639
36042346,53639
36042356,53639
36042359,53639
36042347,53639
36042360,53639
36042361,53639
36042352,53639
36042362,53639
36042357,53639
36042363,53639
36042364,53639
36042365,53639
36042366,53639
36042367,53639
36042368,53639
36042369,53639
36042370,53639
36042371,53639
36042372,53639
36042373,53639
36042374,53639
36042375,53639
36042376,53639
36042377,53639
36042378,53639
36042379,53639
36042380,53639
36042381,53639
36042382,53639
36042383,53639
36042384,53639
36042385,53639
36042386,53639
36042387,53639
36042388,53639
36042389,53639
36042390,53639
36042391,53639
36042392,53639
36042393,53639
36042394,53639
36042395,53639
36042396,53639
36042397,53639
36042398,53639
36042399,53639
36042400,53639
36042401,53639
36042402,53639
36042403,53639
36042404,53639
36042405,53639
36042406,53639
36042407,53639
36042408,53639
36042409,53639
36042410,53639
36042411,53639
36042412,53639
36042413,53639
36042414,53639
36042415,53639
36042416,53639
36042417,53639
36042418,53639
36042419,53639
36042420,53639
36042431,53639
36042432,53639
36042433,53639
36042434,53639
36042435,53639
36042436,53639
36042437,53639
36042438,53639
36042439,53639
36042440,53639
36042441,53639
36042442,53639
36042443,53639
36042444,53639
36042445,53639
36042446,53639
36042447,53639
36042448,53639
36042449,53639
36042450,53639
36042451,53639
36042452,53639
36042453,53639
36042454,53639
36042455,53639
36042457,53639
36042458,53639
36042460,53639
36042461,53639
36042456,53639
36042463,53639
36042464,53639
36042459,53639
36042466,53639
36042467,53639
36042468,53639
36042462,53639
36042470,53639
36042471,53639
36042465,53639
36042473,53639
36042474,53639
36042469,53639
36042476,53639
36042477,53639
36042472,53639
36042479,53639
36042480,53639
36042475,53639
36042482,53639
36042483,53639
36042478,53639
36042485,53639
36042486,53639
36042481,53639
36042488,53639
36042489,53639
36042484,53639
36042491,53639
36042492,53639
36042493,53639
36042487,53639
36042495,53639
36042496,53639
36042490,53639
36042498,53639
36042499,53639
36042494,53639
36042501,53639
36042502,53639
36042503,53639
36042497,53639
36042504,53639
36042505,53639
36042506,53639
36042500,53639
36042507,53639
36042508,53639
36042509,53639
36042510,53639
36042511,53639
36042512,53639
36042513,53639
36042514,53639
36042515,53639
36042516,53639
36042517,53639
36042518,53639
36042519,53639
36042520,53639
36042521,53639
36042522,53639
36042523,53639
36042524,53639
36042525,53639
36042526,53639
36042527,53639
36042528,53639
36042529,53639
36042530,53639
36042531,53639
36042532,53639
36042533,53639
36042534,53639
36042535,53639
36042536,53639
36042537,53639
36042538,53639
36042539,53639
36042540,53639
36042541,53639
36042542,53639
36042543,53639
36042544,53639
36042545,53639
36042546,53639
36042547,53639
36042548,53639
36042549,53639
36042550,53639
36042551,53639
36042552,53639
36042553,53639
36042554,53639
36042555,53639
36042556,53639
36042557,53639
36042558,53639
36042559,53639
36042560,53639
36042561,53639
36042562,53639
36042563,53639
36042564,53639
36042565,53639
36042566,53639
36042567,53639
36042568,53639
36042569,53639
36042629,53639
36042630,53639
36042631,53639
36042632,53639
36042628,53639
36042627,53639
36042626,53639
36042625,53639
36042624,53639
36042623,53639
36042622,53639
36042621,53639
36042620,53639
36042619,53639
36042618,53639
36042617,53639
36042616,53639
36042615,53639
36042614,53639
36042613,53639
36042612,53639
36042611,53639
36042610,53639
36042609,53639
36042608,53639
36042607,53639
36042606,53639
36042605,53639
36042604,53639
36042603,53639
36042602,53639
36042601,53639
36042600,53639
36042599,53639
36042598,53639
36042597,53639
36042596,53639
36042595,53639
36042594,53639
36042593,53639
36042592,53639
36042591,53639
36042590,53639
36042589,53639
36042588,53639
36042587,53639
36042586,53639
36042585,53639
36042584,53639
36042583,53639
36042582,53639
36042581,53639
36042580,53639
36042579,53639
36042578,53639
36042577,53639
36042576,53639
36042575,53639
36042574,53639
36042573,53639
36044311,53640
36044252,53640
36044312,53640
36044294,53640
36044295,53640
36044314,53640
36044308,53640
36044319,53640
36044309,53640
36044320,53640
36044310,53640
36044321,53640
36044458,53640
36044439,53640
36044462,53640
36044440,53640
36044441,53640
36044442,53640
36044394,53640
36044443,53640
36044461,53640
36044444,53640
36044395,53640
36044445,53640
36044396,53640
36044446,53640
36044460,53640
36044447,53640
36044459,53640
36044448,53640
36044457,53640
36044449,53640
36044322,53640
36044323,53640
36044450,53640
36044324,53640
36044325,53640
36044451,53640
36044326,53640
36044327,53640
36044452,53640
36044328,53640
36044329,53640
36044453,53640
36044330,53640
36044331,53640
36044454,53640
36044332,53640
36044333,53640
36044455,53640
36044334,53640
36044335,53640
36044456,53640
36044336,53640
36044337,53640
36044338,53640
36044339,53640
36044340,53640
36044341,53640
36044342,53640
36044343,53640
36044344,53640
36044345,53640
36044346,53640
36044347,53640
36044348,53640
36044349,53640
36044350,53640
36044351,53640
36044352,53640
36044353,53640
36044354,53640
36044355,53640
36044356,53640
36044357,53640
36044358,53640
36044359,53640
36044360,53640
36044361,53640
36044362,53640
36044363,53640
36044364,53640
36044365,53640
36044366,53640
36044367,53640
36044368,53640
36044369,53640
36044370,53640
36044371,53640
36044372,53640
36044373,53640
36044374,53640
36044375,53640
36044376,53640
36044377,53640
36044378,53640
36044379,53640
36044380,53640
36044381,53640
36044382,53640
36044383,53640
36044384,53640
36044385,53640
36044386,53640
36044387,53640
36044388,53640
36044389,53640
36044390,53640
36044391,53640
36044392,53640
36044393,53640
36044463,53640
36044397,53640
36044553,53640
36044554,53640
36044555,53640
36044556,53640
36044557,53640
36044558,53640
36044559,53640
36044560,53640
36044561,53640
36044562,53640
36044563,53640
36044564,53640
36044565,53640
36044566,53640
36044567,53640
36044568,53640
36044569,53640
36044570,53640
36044571,53640
36044572,53640
36044573,53640
36044574,53640
36044575,53640
36044576,53640
36044577,53640
36044578,53640
36044579,53640
36044580,53640
36044581,53640
36044582,53640
36044583,53640
36044584,53640
36044585,53640
36044586,53640
36044587,53640
36044588,53640
36044589,53640
36044590,53640
36044591,53640
36044592,53640
36044593,53640
36044594,53640
36044595,53640
36044596,53640
36044597,53640
36044598,53640
36044599,53640
36044600,53640
36044601,53640
36044602,53640
36044603,53640
36044604,53640
36044605,53640
36044606,53640
36044607,53640
36044608,53640
36044609,53640
36044610,53640
36044611,53640
36044612,53640
36044613,53640
36044614,53640
36044615,53640
36044616,53640
36044617,53640
36044618,53640
36044619,53640
36044620,53640
36044621,53640
36044622,53640
36044623,53640
36044624,53640
36044625,53640
36044626,53640
36044627,53640
36044628,53640
36044629,53640
36044630,53640
36044631,53640
36044632,53640
36044633,53640
36044634,53640
36044635,53640
36044636,53640
36044637,53640
36044638,53640
36044639,53640
36044640,53640
36044641,53640
36044642,53640
36044643,53640
36044644,53640
36044645,53640
36044646,53640
36044647,53640
36044648,53640
36044464,53640
36044465,53640
36044466,53640
36044467,53640
36044468,53640
36044469,53640
36044470,53640
36044471,53640
36044472,53640
36044473,53640
36044474,53640
36044475,53640
36044476,53640
36044477,53640
36044478,53640
36044479,53640
36044480,53640
36044481,53640
36044482,53640
36044483,53640
36044484,53640
36044485,53640
36044486,53640
36044487,53640
36044488,53640
36044489,53640
36044490,53640
36044491,53640
36044492,53640
36044493,53640
36044494,53640
36044495,53640
36044496,53640
36044497,53640
36044498,53640
36044499,53640
36044500,53640
36044501,53640
36044502,53640
36044503,53640
36044504,53640
36044505,53640
36044506,53640
36044507,53640
36044508,53640
36044509,53640
36044510,53640
36044511,53640
36044512,53640
36044513,53640
36044514,53640
36044515,53640
36044516,53640
36044517,53640
36044518,53640
36044519,53640
36044520,53640
36044521,53640
36044522,53640
36044523,53640
36044524,53640
36044525,53640
36044526,53640
36044527,53640
36044528,53640
36044529,53640
36044530,53640
36044531,53640
36044532,53640
36044533,53640
36044534,53640
36044535,53640
36044536,53640
36044537,53640
36044538,53640
36044539,53640
36044540,53640
36044541,53640
36044542,53640
36044543,53640
36044544,53640
36044545,53640
36044546,53640
36044547,53640
36044548,53640
36044549,53640
36044550,53640
36044551,53640
36044552,53640
36044398,53640
36044399,53640
36044400,53640
36044401,53640
36044402,53640
36044403,53640
36044404,53640
36044405,53640
36044406,53640
36044407,53640
36044408,53640
36044409,53640
36044410,53640
36044411,53640
36044412,53640
36044413,53640
36044414,53640
36044415,53640
36044416,53640
36044417,53640
36044418,53640
36044419,53640
36044420,53640
36044421,53640
36044422,53640
36044423,53640
36044424,53640
36044425,53640
36044426,53640
36044427,53640
36044428,53640
36044429,53640
36044430,53640
36044431,53640
36044432,53640
36044433,53640
36044434,53640
36044435,53640
36044436,53640
36044437,53640
36044438,53640
36044296,53640
36044297,53640
36044298,53640
36044299,53640
36044300,53640
36044649,53640
36044301,53640
36044302,53640
36044303,53640
36044304,53640
36044305,53640
36044306,53640
36044307,53640
36044254,53640
36044253,53640
36044313,53640
36044255,53640
36044256,53640
36044257,53640
36044259,53640
36044258,53640
36044315,53640
36044316,53640
36044317,53640
36044318,53640
36044260,53640
36044261,53640
36044262,53640
36044263,53640
36044264,53640
36044265,53640
36044266,53640
36044267,53640
36044268,53640
36044269,53640
36044270,53640
36044271,53640
36044272,53640
36044273,53640
36044274,53640
36044275,53640
36044276,53640
36044277,53640
36044278,53640
36044279,53640
36044280,53640
36044281,53640
36044282,53640
36044283,53640
36044284,53640
36044285,53640
36044286,53640
36044657,53640
36044650,53640
36044687,53640
36044651,53640
36044659,53640
36044658,53640
36044652,53640
36044654,53640
36044655,53640
36044660,53640
36044656,53640
36044653,53640
36044686,53640
36044661,53640
36044662,53640
36044663,53640
36044664,53640
36044671,53640
36044665,53640
36044669,53640
36044666,53640
36044670,53640
36044667,53640
36044672,53640
36044668,53640
36044673,53640
36044676,53640
36044674,53640
36044677,53640
36044679,53640
36044675,53640
36044680,53640
36044681,53640
36044678,53640
36044682,53640
36044683,53640
36044684,53640
36044685,53640
36044760,53640
36044761,53640
36044762,53640
36044763,53640
36044764,53640
36044765,53640
36044766,53640
36044767,53640
36044768,53640
36044769,53640
36044770,53640
36044771,53640
36044772,53640
36044773,53640
36044774,53640
36044775,53640
36044776,53640
36044777,53640
36044778,53640
36044779,53640
36044780,53640
36044781,53640
36044782,53640
36044783,53640
36044784,53640
36044785,53640
36044786,53640
36044787,53640
36044788,53640
36044789,53640
36044790,53640
36044791,53640
36044792,53640
36044793,53640
36044794,53640
36044795,53640
36044796,53640
36044797,53640
36044798,53640
36044799,53640
36044800,53640
36044801,53640
36044802,53640
36044803,53640
36044804,53640
36044805,53640
36044806,53640
36044807,53640
36044808,53640
36044809,53640
36044810,53640
36045033,53640
36045032,53640
36045031,53640
36045030,53640
36045029,53640
36045028,53640
36045027,53640
36045026,53640
36045025,53640
36045024,53640
36045023,53640
36045022,53640
36045021,53640
36045020,53640
36045019,53640
36045018,53640
36045017,53640
36045016,53640
36045015,53640
36045014,53640
36045013,53640
36045012,53640
36045011,53640
36045010,53640
36045009,53640
36045008,53640
36045007,53640
36045006,53640
36045005,53640
36045004,53640
36045003,53640
36045002,53640
36045001,53640
36045000,53640
36044999,53640
36044998,53640
36044997,53640
36044996,53640
36044995,53640
36044994,53640
36044993,53640
36044992,53640
36044991,53640
36044990,53640
36044989,53640
36044988,53640
36044987,53640
36044986,53640
36044985,53640
36044984,53640
36044983,53640
36044982,53640
36044981,53640
36044980,53640
36044979,53640
36044978,53640
36044977,53640
36044976,53640
36044975,53640
36044974,53640
36044973,53640
36044972,53640
36044971,53640
36044970,53640
36044969,53640
36044968,53640
36044967,53640
36044966,53640
36044965,53640
36044964,53640
36044963,53640
36044962,53640
36044961,53640
36044960,53640
36044959,53640
36044958,53640
36044957,53640
36044956,53640
36044955,53640
36044954,53640
36044953,53640
36044952,53640
36044951,53640
36044950,53640
36044949,53640
36044948,53640
36044947,53640
36044946,53640
36044945,53640
36044944,53640
36044943,53640
36044942,53640
36044813,53640
36044857,53640
36044858,53640
36044859,53640
36044861,53640
36044862,53640
36044863,53640
36044865,53640
36044860,53640
36044866,53640
36044867,53640
36044868,53640
36044864,53640
36044870,53640
36044871,53640
36044872,53640
36044874,53640
36044869,53640
36044875,53640
36044876,53640
36044878,53640
36044873,53640
36044879,53640
36044881,53640
36044882,53640
36044877,53640
36044883,53640
36044884,53640
36044880,53640
36044886,53640
36044887,53640
36044888,53640
36044890,53640
36044885,53640
36044891,53640
36044893,53640
36044894,53640
36044889,53640
36044895,53640
36044896,53640
36044897,53640
36044892,53640
36044898,53640
36044899,53640
36044900,53640
36044901,53640
36044902,53640
36044903,53640
36044904,53640
36044905,53640
36044906,53640
36044907,53640
36044908,53640
36044909,53640
36044910,53640
36044911,53640
36044912,53640
36044913,53640
36044914,53640
36044915,53640
36044916,53640
36044917,53640
36044918,53640
36044919,53640
36044920,53640
36044921,53640
36044922,53640
36044923,53640
36044924,53640
36044925,53640
36044926,53640
36044927,53640
36044928,53640
36044929,53640
36044930,53640
36044931,53640
36044932,53640
36044933,53640
36044934,53640
36044935,53640
36044936,53640
36044937,53640
36044938,53640
36044939,53640
36044940,53640
36044811,53640
36044941,53640
36044812,53640
36044846,53640
36044845,53640
36044844,53640
36044843,53640
36044842,53640
36044841,53640
36044840,53640
36044839,53640
36044838,53640
36044837,53640
36044836,53640
36044835,53640
36044834,53640
36044833,53640
36044832,53640
36044831,53640
36044830,53640
36044829,53640
36044828,53640
36044827,53640
36044826,53640
36044825,53640
36044824,53640
36044823,53640
36044822,53640
36044821,53640
36044820,53640
36044819,53640
36044818,53640
36044817,53640
36044816,53640
36044815,53640
36044814,53640
36044847,53640
36044848,53640
36044849,53640
36044850,53640
36044851,53640
36044852,53640
36044853,53640
36044854,53640
36044855,53640
36044735,53640
36044736,53640
36044856,53640
36044737,53640
36045034,53640
36044738,53640
36044696,53640
36044697,53640
36044698,53640
36044699,53640
36044700,53640
36044701,53640
36044702,53640
36044703,53640
36044704,53640
36044705,53640
36044706,53640
36044707,53640
36044708,53640
36044709,53640
36044710,53640
36044711,53640
36044712,53640
36044713,53640
36044714,53640
36044715,53640
36044716,53640
36044691,53640
36044692,53640
36044693,53640
36044694,53640
36044695,53640
36044717,53640
36044718,53640
36044719,53640
36044720,53640
36044721,53640
36044722,53640
36044723,53640
36044724,53640
36044725,53640
36044726,53640
36044727,53640
36044728,53640
36044729,53640
36044730,53640
36044731,53640
36044732,53640
36044733,53640
36044734,53640
36044739,53640
36044740,53640
36044756,53640
36044757,53640
36044758,53640
36044759,53640
36044741,53640
36044742,53640
36044743,53640
36044744,53640
36044745,53640
36044746,53640
36044747,53640
36044748,53640
36044749,53640
36046647,53641
36046783,53641
36046782,53641
36046781,53641
36046780,53641
36046779,53641
36046778,53641
36046777,53641
36046776,53641
36046775,53641
36046774,53641
36046773,53641
36046772,53641
36046771,53641
36046770,53641
36046769,53641
36046768,53641
36046767,53641
36046766,53641
36046765,53641
36046764,53641
36046763,53641
36046762,53641
36046761,53641
36046760,53641
36046759,53641
36046758,53641
36046757,53641
36046756,53641
36046755,53641
36046754,53641
36046753,53641
36046752,53641
36046751,53641
36046750,53641
36046749,53641
36046748,53641
36046747,53641
36046746,53641
36046745,53641
36046744,53641
36046743,53641
36046742,53641
36046741,53641
36046740,53641
36046739,53641
36046738,53641
36046737,53641
36046736,53641
36046735,53641
36046734,53641
36046733,53641
36046732,53641
36046731,53641
36046730,53641
36046729,53641
36046728,53641
36046727,53641
36046726,53641
36046725,53641
36046724,53641
36046723,53641
36046722,53641
36046721,53641
36046720,53641
36046719,53641
36046718,53641
36046717,53641
36046716,53641
36046715,53641
36046714,53641
36046713,53641
36046712,53641
36046711,53641
36046710,53641
36046709,53641
36046708,53641
36046707,53641
36046706,53641
36046705,53641
36046704,53641
36046703,53641
36046702,53641
36046701,53641
36046700,53641
36046699,53641
36046698,53641
36046697,53641
36046696,53641
36046695,53641
36046694,53641
36046693,53641
36046692,53641
36046691,53641
36046690,53641
36046689,53641
36046688,53641
36046687,53641
36046686,53641
36046685,53641
36046684,53641
36046683,53641
36046682,53641
36046681,53641
36046680,53641
36046679,53641
36046678,53641
36046677,53641
36046676,53641
36046675,53641
36046674,53641
36046673,53641
36046672,53641
36046671,53641
36046670,53641
36046669,53641
36046668,53641
36046667,53641
36046666,53641
36046665,53641
36046664,53641
36046663,53641
36046662,53641
36046661,53641
36046660,53641
36046659,53641
36046658,53641
36046657,53641
36046656,53641
36046655,53641
36046654,53641
36046653,53641
36046652,53641
36046651,53641
36046650,53641
36046649,53641
36046648,53641
36046588,53641
36046589,53641
36046590,53641
36046591,53641
36046592,53641
36046593,53641
36046594,53641
36046595,53641
36046596,53641
36046597,53641
36046598,53641
36046599,53641
36046600,53641
36046601,53641
36046602,53641
36046603,53641
36046604,53641
36046605,53641
36046606,53641
36046607,53641
36046608,53641
36046609,53641
36046610,53641
36046611,53641
36046612,53641
36046613,53641
36046614,53641
36046615,53641
36046616,53641
36046617,53641
36046618,53641
36046619,53641
36046620,53641
36046621,53641
36046622,53641
36046623,53641
36046624,53641
36046625,53641
36046626,53641
36046627,53641
36046628,53641
36046629,53641
36046630,53641
36046631,53641
36046632,53641
36046633,53641
36046634,53641
36046635,53641
36046636,53641
36046637,53641
36046638,53641
36046639,53641
36046640,53641
36046641,53641
36046642,53641
36046643,53641
36046644,53641
36046645,53641
36046646,53641
36046784,53641
36046785,53641
36046786,53641
36046787,53641
36046788,53641
36046789,53641
36046790,53641
36046791,53641
36046792,53641
36046793,53641
36046794,53641
36046795,53641
36046796,53641
36046797,53641
36046798,53641
36046799,53641
36046800,53641
36046801,53641
36046802,53641
36046803,53641
36046804,53641
36046805,53641
36046806,53641
36046807,53641
36046808,53641
36046809,53641
36046810,53641
36046811,53641
36046812,53641
36046813,53641
36046814,53641
36046815,53641
36046816,53641
36046817,53641
36046818,53641
36046819,53641
36046820,53641
36046821,53641
36046822,53641
36046823,53641
36046824,53641
36046825,53641
36046826,53641
36046827,53641
36046828,53641
36046829,53641
36046830,53641
36046831,53641
36046832,53641
36046833,53641
36046834,53641
36046835,53641
36046836,53641
36046837,53641
36046838,53641
36046839,53641
36046840,53641
36046841,53641
36046842,53641
36046843,53641
36046844,53641
36046845,53641
36046846,53641
36046847,53641
36046848,53641
36046849,53641
36046850,53641
36046851,53641
36046852,53641
36046853,53641
36046854,53641
36046855,53641
36046856,53641
36046857,53641
36046858,53641
36046859,53641
36046860,53641
36046861,53641
36046862,53641
36046863,53641
36046864,53641
36046865,53641
36046866,53641
36046867,53641
36046927,53641
36046928,53641
36046929,53641
36046930,53641
36046931,53641
36046932,53641
36046933,53641
36046934,53641
36046935,53641
36046936,53641
36046937,53641
36046938,53641
36046939,53641
36046940,53641
36046941,53641
36046942,53641
36046943,53641
36046944,53641
36046945,53641
36046946,53641
36046947,53641
36046948,53641
36046949,53641
36046950,53641
36046951,53641
36046952,53641
36046953,53641
36046954,53641
36046955,53641
36046956,53641
36046957,53641
36046958,53641
36046959,53641
36046960,53641
36046961,53641
36046962,53641
36046963,53641
36046964,53641
36046965,53641
36046966,53641
36046967,53641
36046968,53641
36046969,53641
36046970,53641
36046971,53641
36046972,53641
36046973,53641
36046974,53641
36046975,53641
36046976,53641
36046977,53641
36046978,53641
36046979,53641
36046925,53641
36046926,53641
36046868,53641
36046869,53641
36046870,53641
36046871,53641
36046872,53641
36046873,53641
36046874,53641
36046875,53641
36046876,53641
36046877,53641
36046878,53641
36046879,53641
36046880,53641
36046881,53641
36046882,53641
36046883,53641
36046884,53641
36046885,53641
36046886,53641
36046887,53641
36046888,53641
36046889,53641
36046890,53641
36046891,53641
36046892,53641
36046893,53641
36046894,53641
36046895,53641
36046896,53641
36046897,53641
36046898,53641
36046899,53641
36046900,53641
36046901,53641
36046902,53641
36046903,53641
36046904,53641
36046905,53641
36046906,53641
36046907,53641
36046908,53641
36046909,53641
36046910,53641
36046911,53641
36046912,53641
36046913,53641
36046914,53641
36046915,53641
36046916,53641
36046917,53641
36046918,53641
36046919,53641
36046920,53641
36046921,53641
36046922,53641
36046923,53641
36046924,53641
36048107,53642
36048108,53642
36048017,53642
36048018,53642
36048072,53642
36048073,53642
36048146,53642
36048019,53642
36048020,53642
36048021,53642
36048022,53642
36048023,53642
36048024,53642
36048025,53642
36048026,53642
36048056,53642
36048057,53642
36048058,53642
36048061,53642
36048060,53642
36048099,53642
36048062,53642
36048063,53642
36048064,53642
36048065,53642
36048066,53642
36048067,53642
36048068,53642
36048069,53642
36048070,53642
36048071,53642
36048075,53642
36048074,53642
36048144,53642
36048145,53642
36048076,53642
36048077,53642
36048078,53642
36048079,53642
36048080,53642
36048081,53642
36048082,53642
36048083,53642
36048084,53642
36048085,53642
36048086,53642
36048087,53642
36048088,53642
36048015,53642
36048016,53642
36048158,53642
36048147,53642
36048148,53642
36048149,53642
36048150,53642
36048151,53642
36048152,53642
36048153,53642
36048154,53642
36048155,53642
36048156,53642
36048157,53642
36048183,53642
36048182,53642
36048187,53642
36048188,53642
36048189,53642
36048190,53642
36048191,53642
36048192,53642
36048193,53642
36047993,53642
36047994,53642
36047995,53642
36047996,53642
36047997,53642
36047998,53642
36047999,53642
36048000,53642
36048001,53642
36048002,53642
36048003,53642
36048004,53642
36048005,53642
36048006,53642
36048007,53642
36048008,53642
36048009,53642
36048184,53642
36048185,53642
36048186,53642
36048195,53642
36048194,53642
36048216,53642
36048217,53642
36047988,53642
36047989,53642
36047990,53642
36047991,53642
36047992,53642
36048196,53642
36048197,53642
36048198,53642
36048199,53642
36048200,53642
36048201,53642
36048202,53642
36048203,53642
36048204,53642
36048205,53642
36048206,53642
36048207,53642
36048208,53642
36048209,53642
36048210,53642
36048211,53642
36048212,53642
36048213,53642
36048214,53642
36048215,53642
36048089,53642
36048090,53642
36048091,53642
36048092,53642
36048093,53642
36048094,53642
36048095,53642
36048096,53642
36048097,53642
36048098,53642
36048014,53642
36048159,53642
36048175,53642
36048176,53642
36048177,53642
36048178,53642
36048179,53642
36048180,53642
36048181,53642
36048010,53642
36048109,53642
36048110,53642
36048111,53642
36048112,53642
36048113,53642
36048114,53642
36048115,53642
36048116,53642
36048117,53642
36048027,53642
36048028,53642
36048044,53642
36048045,53642
36048046,53642
36048047,53642
36048048,53642
36048049,53642
36048050,53642
36048051,53642
36048052,53642
36048053,53642
36048054,53642
36048055,53642
36048029,53642
36048030,53642
36048031,53642
